time,section_raw_DOF1,section_baseline_DOF1,section_relative_DOF1,inertia_raw_DOF1,inertia_baseline_DOF1,inertia_relative_DOF1,dynamic_DOF1,section_raw_DOF2,section_baseline_DOF2,section_relative_DOF2,inertia_raw_DOF2,inertia_baseline_DOF2,inertia_relative_DOF2,dynamic_DOF2,tower_base_shear
0.9200000000000006,4368532.849380725,32443.81251679687,4336089.036863929,772377.0015002148,-159869.7557506284,932246.7572508432,3403842.2796130856,-2335510377.759585,-2335510376.821715,-0.9378700256347656,-0.0003705274690812832,0.0,-0.0003705274690812832,-0.9374994981656843,3403842.2796130856
0.9300000000000006,4286646.428891738,32443.81251679687,4254202.616374942,894353.0505276896,-159869.7557506284,1054222.806278318,3199979.8100966234,-2335510377.812515,-2335510376.821715,-0.9907999038696289,-0.000429353726290993,0.0,-0.000429353726290993,-0.990370550143338,3199979.8100966234
0.9400000000000006,4385621.199623017,32443.81251679687,4353177.387106219,91906.2417275237,-159869.7557506284,251775.9974781521,4101401.389628067,-2335510377.869529,-2335510376.821715,-1.047813892364502,-0.00043910599078778034,0.0,-0.00043910599078778034,-1.0473747863737142,4101401.389628067
0.9500000000000006,4285553.907736406,32443.81251679687,4253110.095219608,39500.50354168051,-159869.7557506284,199370.2592923089,4053739.8359272997,-2335510377.9307456,-2335510376.821715,-1.1090307235717773,-0.0004028721279125125,0.0,-0.0004028721279125125,-1.1086278514438648,4053739.8359272997
0.9600000000000006,5265687.683135726,32443.81251679687,5233243.870618928,-3492165.3316540783,-159869.7557506284,-3332295.57590345,8565539.446522377,-2335510377.9960504,-2335510376.821715,-1.1743354797363281,-0.00034346657488543153,0.0,-0.00034346657488543153,-1.1739920131614427,8565539.446522377
0.9700000000000006,4998027.040447706,32443.81251679687,4965583.227930909,-2332915.6643269667,-159869.7557506284,-2173045.9085763386,7138629.136507248,-2335510378.06518,-2335510376.821715,-1.2434649467468262,-0.00028112286110110185,0.0,-0.00028112286110110185,-1.2431838238857251,7138629.136507248
0.9800000000000006,4718652.99525697,32443.81251679687,4686209.182740172,-281339.01819498715,-159869.7557506284,-121469.26244435876,4807678.445184531,-2335510378.1378503,-2335510376.821715,-1.3161354064941406,-0.00024081360840616517,0.0,-0.00024081360840616517,-1.3158945928857344,4807678.445184531
0.9900000000000007,4798569.620740529,32443.81251679687,4766125.808223732,-677723.7956352289,-159869.7557506284,-517854.03988460044,5283979.848108333,-2335510378.213848,-2335510376.821715,-1.3921332359313965,-0.00020843863182884448,0.0,-0.00020843863182884448,-1.3919247972995676,5283979.848108333
1.0000000000000007,4687807.413313818,32443.81251679687,4655363.600797022,-205946.73535030792,-159869.7557506284,-46076.97959967953,4701440.580396702,-2335510378.293003,-2335510376.821715,-1.4712882041931152,-0.00013791986956340763,0.0,-0.00013791986956340763,-1.4711502843235518,4701440.580396702
1.0100000000000007,4471377.109124211,32443.81251679687,4438933.296607414,353890.27748817037,-159869.7557506284,513760.03323879873,3925173.2633686154,-2335510378.375058,-2335510376.821715,-1.5533432960510254,-2.9418570683337197e-05,0.0,-2.9418570683337197e-05,-1.553313877480342,3925173.2633686154
1.0200000000000007,4330106.888109668,32443.81251679687,4297663.075592872,623790.5629247068,-159869.7557506284,783660.3186753353,3514002.7569175363,-2335510378.4596043,-2335510376.821715,-1.6378893852233887,0.00010659566027504397,0.0,0.00010659566027504397,-1.6379959808836637,3514002.7569175363
1.0300000000000007,3874467.8911160333,32443.81251679687,3842024.0785992364,1631344.0531595198,-159869.7557506284,1791213.8089101482,2050810.2696890882,-2335510378.5460773,-2335510376.821715,-1.7243623733520508,0.0002790181700393912,0.0,0.0002790181700393912,-1.7246413915220902,2050810.2696890882
1.0400000000000007,4222920.410863836,32443.81251679687,4190476.5983470394,-132366.2195145029,-159869.7557506284,27503.53623612548,4162973.062110914,-2335510378.633747,-2335510376.821715,-1.8120322227478027,0.0004916124799126398,0.0,0.0004916124799126398,-1.8125238352277153,4162973.062110914
1.0500000000000007,4234982.375612137,32443.81251679687,4202538.5630953405,-894662.1609088221,-159869.7557506284,-734792.4051581937,4937330.968253534,-2335510378.7217035,-2335510376.821715,-1.8999886512756348,0.0007383337454216488,0.0,0.0007383337454216488,-1.9007269850210564,4937330.968253534
1.0600000000000007,4573012.763904026,32443.81251679687,4540568.951387228,-1884462.9729452704,-159869.7557506284,-1724593.217194642,6265162.16858187,-2335510378.8088923,-2335510376.821715,-1.9871773719787598,0.0009933432367344452,0.0,0.0009933432367344452,-1.9881707152154942,6265162.16858187
1.0700000000000007,4266813.846639983,32443.81251679687,4234370.034123186,-824443.6161193608,-159869.7557506284,-664573.8603687324,4898943.894491918,-2335510378.8942204,-2335510376.821715,-2.072505474090576,0.0012260788558477453,0.0,0.0012260788558477453,-2.0737315529464238,4898943.894491918
1.0800000000000007,4417259.598623617,32443.81251679687,4384815.786106819,-869990.5023376583,-159869.7557506284,-710120.7465870299,5094936.532693849,-2335510378.976674,-2335510376.821715,-2.154959201812744,0.0014397046971370564,0.0,0.0014397046971370564,-2.156398906509881,5094936.532693849
1.0900000000000007,4664241.726067178,32443.81251679687,4631797.913550381,-1930363.3460896048,-159869.7557506284,-1770493.5903389764,6402291.503889357,-2335510379.0553427,-2335510376.821715,-2.2336277961730957,0.001650884386633189,0.0,0.001650884386633189,-2.2352786805597287,6402291.503889357
1.1000000000000008,5115332.609366946,32443.81251679687,5082888.796850149,-2941300.301979577,-159869.7557506284,-2781430.546228949,7864319.343079098,-2335510379.1293755,-2335510376.821715,-2.3076605796813965,0.0018631000348117155,0.0,0.0018631000348117155,-2.309523679716208,7864319.343079098
1.1100000000000008,4520189.3868630575,32443.81251679687,4487745.574346261,-428457.45086349436,-159869.7557506284,-268587.695112866,4756333.269459127,-2335510379.197963,-2335510376.821715,-2.376248359680176,0.0020507776511224374,0.0,0.0020507776511224374,-2.378299137331298,4756333.269459127
1.1200000000000008,4641843.46026985,32443.81251679687,4609399.647753052,-214992.41437227043,-159869.7557506284,-55122.65862164204,4664522.306374694,-2335510379.2603846,-2335510376.821715,-2.4386696815490723,0.002211093561275357,0.0,0.002211093561275357,-2.4408807751103474,4664522.306374694
1.1300000000000008,4558091.2193103675,32443.81251679687,4525647.40679357,-392454.6449282973,-159869.7557506284,-232584.88917766893,4758232.295971239,-2335510379.3159986,-2335510376.821715,-2.494283676147461,0.002382479941765381,0.0,0.002382479941765381,-2.4966661560892263,4758232.295971239
1.1400000000000008,4476758.705356236,32443.81251679687,4444314.892839439,114757.79490542538,-159869.7557506284,274627.55065605376,4169687.3421833855,-2335510379.3641357,-2335510376.821715,-2.5424208641052246,0.002580527001908861,0.0,0.002580527001908861,-2.5450013911071334,4169687.3421833855
1.1500000000000008,3445853.1492872713,32443.81251679687,3413409.3367704744,3185599.7129899072,-159869.7557506284,3345469.4687405354,67939.86802993901,-2335510379.404013,-2335510376.821715,-2.5822982788085938,0.0027852791975333524,0.0,0.0027852791975333524,-2.585083558006127,67939.86802993901
1.1600000000000008,3726766.5068599456,32443.81251679687,3694322.6943431487,1650970.5549080202,-159869.7557506284,1810840.3106586486,1883482.3836845001,-2335510379.434727,-2335510376.821715,-2.6130123138427734,0.003010764557529355,0.0,0.003010764557529355,-2.616023078400303,1883482.3836845001
1.1700000000000008,3393209.841456884,32443.81251679687,3360766.028940087,1253898.0976038529,-159869.7557506284,1413767.8533544813,1946998.175585606,-2335510379.4552145,-2335510376.821715,-2.6334996223449707,0.003285226736553404,0.0,0.003285226736553404,-2.636784849081524,1946998.175585606
1.1800000000000008,3455764.197435756,32443.81251679687,3423320.3849189593,752851.0013338263,-159869.7557506284,912720.7570844548,2510599.6278345045,-2335510379.464192,-2335510376.821715,-2.642477035522461,0.0035825191266191103,0.0,0.0035825191266191103,-2.64605955464908,2510599.6278345045
1.1900000000000008,2750305.562234311,32443.81251679687,2717861.749717514,2118912.28273715,-159869.7557506284,2278782.038487778,439079.711229736,-2335510379.4602275,-2335510376.821715,-2.63851261138916,0.003860296077499603,0.0,0.003860296077499603,-2.64237290746666,439079.711229736
1.2000000000000008,2833327.9826803007,32443.81251679687,2800884.170163504,1470325.0026594913,-159869.7557506284,1630194.7584101197,1170689.4117533842,-2335510379.4418745,-2335510376.821715,-2.62015962600708,0.004121398952062649,0.0,0.004121398952062649,-2.6242810249591426,1170689.4117533842
1.2100000000000009,2967975.6684264746,32443.81251679687,2935531.8559096777,-324497.2289978365,-159869.7557506284,-164627.47324720808,3100159.329156886,-2335510379.407731,-2335510376.821715,-2.5860161781311035,0.004379846550589539,0.0,0.004379846550589539,-2.5903960246816933,3100159.329156886
1.2200000000000009,2565942.6739941505,32443.81251679687,2533498.8614773536,1049662.8787038208,-159869.7557506284,1209532.6344544492,1323966.2270229044,-2335510379.3564343,-2335510376.821715,-2.534719467163086,0.004617725501171677,0.0,0.004617725501171677,-2.5393371926642576,1323966.2270229044
1.2300000000000009,2656352.1148496843,32443.81251679687,2623908.3023328874,137386.08705704266,-159869.7557506284,297255.84280767106,2326652.4595252164,-2335510379.286708,-2335510376.821715,-2.4649930000305176,0.004807266165666735,0.0,0.004807266165666735,-2.4698002661961844,2326652.4595252164
1.2400000000000009,2782349.8490862017,32443.81251679687,2749906.036569405,-541105.1400465714,-159869.7557506284,-381235.38429594296,3131141.4208653476,-2335510379.1974416,-2335510376.821715,-2.3757266998291016,0.004955583028799837,0.0,0.004955583028799837,-2.3806822828579013,3131141.4208653476
1.2500000000000009,3029031.5375419166,32443.81251679687,2996587.7250251197,-1570271.9947333,-159869.7557506284,-1410402.2389826716,4406989.964007791,-2335510379.087711,-2335510376.821715,-2.265995979309082,0.00506488914424208,0.0,0.00506488914424208,-2.271060868453324,4406989.964007791
1.260000000000001,2317043.560775222,32443.81251679687,2284599.748258425,1235601.5892785313,-159869.7557506284,1395471.3450291597,889128.4032292652,-2335510378.9567833,-2335510376.821715,-2.135068416595459,0.005111154491240666,0.0,0.005111154491240666,-2.1401795710866995,889128.4032292652
1.270000000000001,2369682.8252683897,32443.81251679687,2337239.012751593,931001.2582584402,-159869.7557506284,1090871.0140090685,1246367.9987425243,-2335510378.8041496,-2335510376.821715,-1.9824347496032715,0.005101255648229386,0.0,0.005101255648229386,-1.987536005251501,1246367.9987425243
1.280000000000001,2148623.2782404143,32443.81251679687,2116179.4657236175,1094948.0753674114,-159869.7557506284,1254817.8311180398,861361.6346055777,-2335510378.6294985,-2335510376.821715,-1.807783603668213,0.00507034528203365,0.0,0.00507034528203365,-1.8128539489502464,861361.6346055777
1.290000000000001,1741192.7602028842,32443.81251679687,1708748.9476860873,2117351.042430695,-159869.7557506284,2277220.7981813233,-568471.850495236,-2335510378.432602,-2335510376.821715,-1.610887050628662,0.005023386696391463,0.0,0.005023386696391463,-1.6159104373250535,-568471.850495236
1.300000000000001,677733.736862137,32443.81251679687,645289.9243453401,5014751.542570681,-159869.7557506284,5174621.2983213095,-4529331.37397597,-2335510378.213258,-2335510376.821715,-1.391542911529541,0.004946100782748597,0.0,0.004946100782748597,-1.3964890123122897,-4529331.37397597
1.310000000000001,121865.21389415255,32443.81251679687,89421.40137735568,5515235.98406823,-159869.7557506284,5675105.739818858,-5585684.338441502,-2335510377.971286,-2335510376.821715,-1.1495709419250488,0.004852003764442392,0.0,0.004852003764442392,-1.1544229456894912,-5585684.338441502
1.320000000000001,-1060990.568010665,32443.81251679687,-1093434.3805274619,7411006.856991043,-159869.7557506284,7570876.6127416715,-8664310.993269134,-2335510377.7064905,-2335510376.821715,-0.8847756385803223,0.004760824135677133,0.0,0.004760824135677133,-0.8895364627159994,-8664310.993269134
1.330000000000001,-1538244.801918405,32443.81251679687,-1570688.614435202,6716477.461731758,-159869.7557506284,6876347.217482386,-8447035.831917588,-2335510377.4186134,-2335510376.821715,-0.5968985557556152,0.004661438374142124,0.0,0.004661438374142124,-0.6015599941297574,-8447035.831917588
1.340000000000001,-1638044.8799468414,32443.81251679687,-1670488.6924636383,4203731.461852806,-159869.7557506284,4363601.217603434,-6034089.910067072,-2335510377.107357,-2335510376.821715,-0.285642147064209,0.004530083712820598,0.0,0.004530083712820598,-0.2901722307770296,-6034089.910067072
1.350000000000001,-1131986.4181859572,32443.81251679687,-1164430.230702754,574019.4736448756,-159869.7557506284,733889.229395504,-1898319.4600982582,-2335510376.772504,-2335510376.821715,0.04921102523803711,0.004328948992770254,0.0,0.004328948992770254,0.044882076245266855,-1898319.4600982582
1.360000000000001,-1459623.3837671033,32443.81251679687,-1492067.1962839002,691461.0579489341,-159869.7557506284,851330.8136995626,-2343398.0099834627,-2335510376.4141045,-2335510376.821715,0.4076104164123535,0.004010765881486189,0.0,0.004010765881486189,0.4035996505308673,-2343398.0099834627
1.370000000000001,-1385592.427687399,32443.81251679687,-1418036.240204196,363991.1553990102,-159869.7557506284,523860.9111496386,-1941897.1513538347,-2335510376.0326834,-2335510376.821715,0.7890315055847168,0.003556059677418122,0.0,0.003556059677418122,0.7854754459072987,-1941897.1513538347
1.380000000000001,-1342798.51128553,32443.81251679687,-1375242.3238023268,-192368.4124986612,-159869.7557506284,-32498.65674803281,-1342743.667054294,-2335510375.629343,-2335510376.821715,1.1923718452453613,0.002984062233461593,0.0,0.002984062233461593,1.1893877830118997,-1342743.667054294
1.390000000000001,-541651.0642663585,32443.81251679687,-574094.8767831554,-2692215.499178275,-159869.7557506284,-2532345.743427647,1958250.8666444914,-2335510375.205723,-2335510376.821715,1.6159920692443848,0.002313460521889299,0.0,0.002313460521889299,1.6136786087224955,1958250.8666444914
1.400000000000001,-482974.38601754047,32443.81251679687,-515418.19853433734,-2404746.0244517443,-159869.7557506284,-2244876.268701116,1729458.0701667788,-2335510374.763897,-2335510376.821715,2.0578179359436035,0.0015527318697997616,0.0,0.0015527318697997616,2.056265204073804,1729458.0701667788
1.410000000000001,-244950.16078564338,32443.81251679687,-277393.97330244025,-1866419.8866183115,-159869.7557506284,-1706550.130867683,1429156.1575652428,-2335510374.306281,-2335510376.821715,2.5154337882995605,0.0007186788331130511,0.0,0.0007186788331130511,2.5147151094664473,1429156.1575652428
1.420000000000001,935896.6775062648,32443.81251679687,903452.8649894679,-5184583.576386162,-159869.7557506284,-5024713.820635534,5928166.685625002,-2335510373.8355227,-2335510376.821715,2.986192226409912,-0.00015992530538300187,0.0,-0.00015992530538300187,2.986352151715295,5928166.685625002
1.430000000000001,1172059.4340998824,32443.81251679687,1139615.6215830855,-4358631.691776434,-159869.7557506284,-4198761.936025806,5338377.557608891,-2335510373.3543735,-2335510376.821715,3.467341423034668,-0.00105736618020838,0.0,-0.00105736618020838,3.468398789214876,5338377.557608891
1.440000000000001,1760617.8324105632,32443.81251679687,1728174.0198937664,-4329769.371111041,-159869.7557506284,-4169899.6153604127,5898073.635254179,-2335510372.8655396,-2335510376.821715,3.9561753273010254,-0.0019338440894459408,0.0,-0.0019338440894459408,3.9581091713904715,5898073.635254179
1.450000000000001,1143458.803403472,32443.81251679687,1111014.9908866752,-576186.7965605168,-159869.7557506284,-416317.0408098884,1527332.0316965636,-2335510372.371517,-2335510376.821715,4.450197696685791,-0.0027485606528089134,0.0,-0.0027485606528089134,4.4529462573386,1527332.0316965636
1.460000000000001,878426.7917205924,32443.81251679687,845982.9792037955,1583078.9208059232,-159869.7557506284,1742948.6765565516,-896965.697352756,-2335510371.8744483,-2335510376.821715,4.947266578674316,-0.0034955248212222706,0.0,-0.0034955248212222706,4.9507621034955385,-896965.697352756
1.470000000000001,1117352.6180111486,32443.81251679687,1084908.8054943518,493041.93370972725,-159869.7557506284,652911.6894603557,431997.1160339961,-2335510371.3761168,-2335510376.821715,5.445598125457764,-0.004206367219439351,0.0,-0.004206367219439351,5.449804492677203,431997.1160339961
1.480000000000001,1208431.1548102852,32443.81251679687,1175987.3422934883,118176.42930629589,-159869.7557506284,278046.1850569243,897941.157236564,-2335510370.878097,-2335510376.821715,5.943617820739746,-0.004913836787876019,0.0,-0.004913836787876019,5.948531657527622,897941.157236564
1.490000000000001,2695172.032634336,32443.81251679687,2662728.220117539,-4967467.571943676,-159869.7557506284,-4807597.816193048,7470326.036310587,-2335510370.3819246,-2335510376.821715,6.43979024887085,-0.005595341963910566,0.0,-0.005595341963910566,6.445385590834761,7470326.036310587
1.500000000000001,3025476.021124581,32443.81251679687,2993032.208607784,-5174348.435030641,-159869.7557506284,-5014478.679280013,8007510.887887796,-2335510369.889077,-2335510376.821715,6.932637691497803,-0.006172690932795884,0.0,-0.006172690932795884,6.9388103824305984,8007510.887887796
1.5100000000000011,3098827.5280563706,32443.81251679687,3066383.7155395737,-3270599.226587403,-159869.7557506284,-3110729.470836775,6177113.186376348,-2335510369.400687,-2335510376.821715,7.421027660369873,-0.006537330760794269,0.0,-0.006537330760794269,7.427564991130668,6177113.186376348
