Time,Node36_UX,Node107_UX
25.85,0.214291812,-0.365544802
25.86,0.21429735,-0.365487429
25.87,0.214293536,-0.365439874
25.88,0.214277301,-0.365405216
25.89,0.214262893,-0.365369217
25.9,0.214275621,-0.365306582
25.91,0.214314748,-0.365218081
25.92,0.214350425,-0.365133626
25.93,0.214367425,-0.36506855
25.94,0.214367052,-0.365021794
25.95,0.2143388,-0.365004076
25.96,0.214263522,-0.365034375
25.97,0.214139122,-0.36511444
25.98,0.213982887,-0.365225609
25.99,0.213809944,-0.365352479
26,0.21361745,-0.365499469
26.01,0.213398107,-0.365674076
26.02,0.213159283,-0.365868637
26.03,0.212916538,-0.366067615
26.04,0.21267648,-0.366264371
26.05,0.212422515,-0.366475524
26.06,0.212128072,-0.366727637
26.07,0.211790097,-0.367023766
26.08,0.211435142,-0.367337352
26.09,0.211082671,-0.367648949
26.1,0.210732642,-0.36795861
26.11,0.210393928,-0.368257477
26.12,0.210059274,-0.368552813
26.13,0.209693216,-0.368880093
26.14,0.209277799,-0.369257275
26.15,0.20881229,-0.369685094
26.16,0.208292475,-0.370167767
26.17,0.207728313,-0.370695341
26.18,0.207143533,-0.371244092
26.19,0.206542313,-0.371809848
26.2,0.205930443,-0.372386826
26.21,0.205328335,-0.372954621
26.22,0.204738269,-0.373510957
26.23,0.204160157,-0.374055929
26.24,0.203589223,-0.374594315
26.25,0.203007197,-0.375144392
26.26,0.202412266,-0.375707975
26.27,0.201810858,-0.376278638
26.28,0.201207835,-0.376851522
26.29,0.200602467,-0.377427361
26.3,0.199983299,-0.37801761
26.31,0.199344935,-0.378627671
26.32,0.198691128,-0.37925379
26.33,0.198022489,-0.379895359
26.34,0.197327715,-0.380563682
26.35,0.19660031,-0.381265258
26.36,0.19584262,-0.381997742
26.37,0.195043372,-0.382772409
26.38,0.194189835,-0.383601992
26.39,0.193280871,-0.384487628
26.4,0.192325177,-0.385420624
26.41,0.191352028,-0.386371706
26.42,0.190392578,-0.387309722
26.43,0.189458574,-0.388222925
26.44,0.188547365,-0.389113972
26.45,0.187645932,-0.389995883
26.46,0.186742057,-0.390880875
26.47,0.185833641,-0.391771052
26.48,0.184924531,-0.392662566
26.49,0.184020686,-0.393549462
26.5,0.183118534,-0.394435311
26.51,0.182197775,-0.395340416
26.52,0.181241635,-0.396281551
26.53,0.180246902,-0.397261931
26.54,0.179215444,-0.398279688
26.55,0.178148713,-0.39933337
26.56,0.1770454,-0.400424288
26.57,0.175912374,-0.401545575
26.58,0.174766391,-0.402680474
26.59,0.173615442,-0.403820997
26.6,0.17245291,-0.40497376
26.61,0.171273612,-0.406143948
26.62,0.170088778,-0.407320331
26.63,0.168897946,-0.408503372
26.64,0.167676787,-0.409717399
26.65,0.166434607,-0.410953109
26.66,0.165218389,-0.412163517
26.67,0.164054658,-0.4133221
26.68,0.162939496,-0.414432775
26.69,0.161862859,-0.415505587
26.7,0.160820376,-0.416544906
26.71,0.159803606,-0.417559173
26.72,0.158801369,-0.418559567
26.73,0.157800929,-0.419558825
26.74,0.156775929,-0.420583303
26.75,0.155718024,-0.421641346
26.76,0.154649954,-0.422710212
26.77,0.153587071,-0.423774549
26.78,0.152532865,-0.424830866
26.79,0.151499251,-0.425867247
26.8,0.150510029,-0.42685989
26.81,0.149581551,-0.427792444
26.82,0.148705505,-0.428673218
26.83,0.147857746,-0.429526355
26.84,0.147006008,-0.430384121
26.85,0.146123951,-0.431272854
26.86,0.145203801,-0.432200327
26.87,0.14424103,-0.433171066
26.88,0.14323084,-0.434189868
26.89,0.142180787,-0.435249173
26.9,0.141109387,-0.436330466
26.91,0.140033864,-0.437416521
26.92,0.138964101,-0.43849745
26.93,0.13790553,-0.43956782
26.94,0.136865926,-0.440619855
26.95,0.135858154,-0.441640686
26.96,0.134893296,-0.44261923
26.97,0.133971364,-0.443555471
26.98,0.133087844,-0.44445392
26.99,0.132243015,-0.445314296
27,0.1314222,-0.446151273
27.01,0.130600862,-0.446989385
27.02,0.129780415,-0.447827214
27.03,0.128978088,-0.44864753
27.04,0.128193007,-0.449451202
27.05,0.127414538,-0.450248862
27.06,0.126637544,-0.451045642
27.07,0.125859063,-0.451844502
27.08,0.125075038,-0.452649496
27.09,0.124271956,-0.453474133
27.1,0.12344128,-0.454326947
27.11,0.122588433,-0.455202511
27.12,0.12171987,-0.456094367
27.13,0.120838658,-0.456999445
27.14,0.119962754,-0.457899783
27.15,0.119125766,-0.458761769
27.16,0.118358632,-0.459554463
27.17,0.117691991,-0.460247218
27.18,0.117131243,-0.460834631
27.19,0.116660057,-0.461333027
27.2,0.116261139,-0.461759696
27.21,0.115903379,-0.462145741
27.22,0.115557234,-0.462520702
27.23,0.115200926,-0.462906351
27.24,0.11482217,-0.46331497
27.25,0.114423702,-0.463743818
27.26,0.11400864,-0.464189771
27.27,0.113584003,-0.464645811
27.28,0.113162383,-0.465099337
27.29,0.112750835,-0.465543291
27.3,0.112350466,-0.465976562
27.31,0.111961736,-0.466398683
27.32,0.111588522,-0.466805773
27.33,0.111239041,-0.46718961
27.34,0.110913305,-0.467550175
27.35,0.110609137,-0.467889641
27.36,0.110337278,-0.468197259
27.37,0.110103816,-0.468466936
27.38,0.109909864,-0.468697552
27.39,0.109764729,-0.468879792
27.4,0.109664859,-0.4690172
27.41,0.109584342,-0.469135678
27.42,0.109508849,-0.469249546
27.43,0.109440978,-0.4693562
27.44,0.109378208,-0.469458152
27.45,0.109327759,-0.469548175
27.46,0.109304927,-0.469610961
27.47,0.109299384,-0.469656825
27.48,0.109282697,-0.469714182
27.49,0.10924088,-0.469797006
27.5,0.109175561,-0.469903667
27.51,0.109092302,-0.470028604
27.52,0.108998093,-0.470164833
27.53,0.108898601,-0.470306686
27.54,0.108794115,-0.47045387
27.55,0.108683014,-0.470608004
27.56,0.108577402,-0.470756976
27.57,0.108505345,-0.470872715
27.58,0.108484969,-0.470937055
27.59,0.108502952,-0.47096323
27.6,0.108528373,-0.470981921
27.61,0.108534811,-0.471019203
27.62,0.108506877,-0.471090674
27.63,0.108439016,-0.47120237
27.64,0.108332965,-0.471351993
27.65,0.108204614,-0.471523352
27.66,0.108071424,-0.471699821
27.67,0.107939746,-0.471875804
27.68,0.10782006,-0.472040889
27.69,0.107721185,-0.472185728
27.7,0.107636235,-0.472316949
27.71,0.107553683,-0.472446005
27.72,0.107468722,-0.4725776
27.73,0.107389997,-0.472703017
27.74,0.107343805,-0.472795663
27.75,0.107349926,-0.472835467
27.76,0.107414216,-0.472816897
27.77,0.10754211,-0.472735802
27.78,0.1077319,-0.472594374
27.79,0.107972449,-0.472402886
27.8,0.108248889,-0.472175883
27.81,0.108550191,-0.471924412
27.82,0.108868664,-0.471656094
27.83,0.109200653,-0.471374564
27.84,0.109548467,-0.471077475
27.85,0.109896661,-0.470780247
27.86,0.11021404,-0.470514047
27.87,0.110487963,-0.470291493
27.88,0.110722903,-0.470108084
27.89,0.110925587,-0.469957074
27.9,0.11111396,-0.469820497
27.91,0.111315139,-0.469671222
27.92,0.111537934,-0.469500427
27.93,0.111789141,-0.469301308
27.94,0.11208845,-0.469054167
27.95,0.112433201,-0.468761658
27.96,0.112805391,-0.468441779
27.97,0.113192736,-0.468106807
27.98,0.113583096,-0.467768872
27.99,0.113968303,-0.467436133
28,0.114348435,-0.467108503
28.01,0.114728956,-0.46678051
28.02,0.115109346,-0.466452667
28.03,0.115478185,-0.466136386
28.04,0.115832164,-0.465834967
28.05,0.11618223,-0.465537458
28.06,0.116539073,-0.465233158
28.07,0.116914223,-0.464910533
28.08,0.117310272,-0.464566985
28.09,0.117710432,-0.464219294
28.1,0.118098843,-0.463883316
28.11,0.118461881,-0.463572664
28.12,0.118787155,-0.463299719
28.13,0.119076578,-0.46306256
28.14,0.119334447,-0.462856879
28.15,0.119547832,-0.462695596
28.16,0.119704297,-0.462591135
28.17,0.119809027,-0.4625383
28.18,0.119877682,-0.462521417
28.19,0.119934407,-0.462516328
28.2,0.119986928,-0.462515296
28.21,0.120024379,-0.462529178
28.22,0.120049149,-0.462555573
28.23,0.120072856,-0.46258285
28.24,0.120112101,-0.4625944
28.25,0.120181525,-0.462575573
28.26,0.120270855,-0.462536641
28.27,0.120363183,-0.462494511
28.28,0.120455969,-0.462451716
28.29,0.120551675,-0.462405783
28.3,0.120652757,-0.462354249
28.31,0.120769228,-0.462287094
28.32,0.120919158,-0.462186245
28.33,0.121111269,-0.462042981
28.34,0.121340819,-0.461862047
28.35,0.121610512,-0.461640738
28.36,0.121939124,-0.461360273
28.37,0.12233454,-0.461012763
28.38,0.122774256,-0.460620707
28.39,0.123224825,-0.460217544
28.4,0.123661891,-0.459827614
28.41,0.124077837,-0.45945852
28.42,0.124475628,-0.459107284
28.43,0.12486099,-0.45876817
28.44,0.125248569,-0.458426521
28.45,0.125645467,-0.458075228
28.46,0.126048943,-0.457717025
28.47,0.126462233,-0.457348668
28.48,0.126873799,-0.45698169
28.49,0.127265123,-0.456634599
28.5,0.127631394,-0.4563122
28.51,0.127962241,-0.456024857
28.52,0.128249219,-0.455781004
28.53,0.128495025,-0.45557794
28.54,0.12871451,-0.455400804
28.55,0.128924914,-0.455232351
28.56,0.129131056,-0.455067756
28.57,0.129346471,-0.454893482
28.58,0.12958811,-0.454692572
28.59,0.129862951,-0.454458051
28.6,0.130182025,-0.454178885
28.61,0.130558366,-0.453842042
28.62,0.130982437,-0.453457059
28.63,0.131420708,-0.453057464
28.64,0.131848778,-0.452667658
28.65,0.132271155,-0.452283126
28.66,0.132700398,-0.451891307
28.67,0.133133884,-0.45149482
28.68,0.13357056,-0.451094716
28.69,0.134019115,-0.450682305
28.7,0.134489324,-0.45024781
28.71,0.134987767,-0.449784649
28.72,0.135512097,-0.44929517
28.73,0.136074185,-0.448767498
28.74,0.13667847,-0.448197195
28.75,0.137298788,-0.447610425
28.76,0.137918596,-0.447023728
28.77,0.138535925,-0.446439071
28.78,0.139151429,-0.445855798
28.79,0.13977124,-0.445267777
28.8,0.140397592,-0.444672772
28.81,0.141028485,-0.444072781
28.82,0.141678219,-0.443453504
28.83,0.142367037,-0.442794697
28.84,0.143096958,-0.442094341
28.85,0.143862052,-0.441358364
28.86,0.144653563,-0.440595523
28.87,0.145453219,-0.43982409
28.88,0.146252263,-0.43905282
28.89,0.147054526,-0.43827788
28.9,0.147857891,-0.437501389
28.91,0.148672611,-0.436713091
28.92,0.149521964,-0.435889708
28.93,0.150404816,-0.435032372
28.94,0.151300906,-0.434161347
28.95,0.152198793,-0.433288071
28.96,0.153104533,-0.432406488
28.97,0.154032984,-0.431501739
28.98,0.154983006,-0.430574963
28.99,0.155947044,-0.429633716
29,0.156932123,-0.42867097
29.01,0.157937713,-0.427687257
29.02,0.158950748,-0.42669564
29.03,0.159962565,-0.425704782
29.04,0.160973139,-0.424714708
29.05,0.161992436,-0.423715451
29.06,0.163029942,-0.422697522
29.07,0.164078051,-0.421668529
29.08,0.165117716,-0.420647517
29.09,0.166140995,-0.419642427
29.1,0.167149797,-0.418651348
29.11,0.16813841,-0.417679992
29.12,0.169091131,-0.416744061
29.13,0.169996496,-0.415855016
29.14,0.170859173,-0.41500819
29.15,0.171695652,-0.41418709
29.16,0.172527112,-0.413370537
29.17,0.173373604,-0.412538478
29.18,0.174252181,-0.411673858
29.19,0.175175021,-0.410764499
29.2,0.176136474,-0.409816051
29.21,0.177125205,-0.408839845
29.22,0.178131328,-0.407845767
29.23,0.179135894,-0.406852766
29.24,0.180128773,-0.405870969
29.25,0.181115108,-0.404895231
29.26,0.182097542,-0.403922909
29.27,0.183069939,-0.402960136
29.28,0.184017001,-0.402022209
29.29,0.184918717,-0.401129138
29.3,0.185774086,-0.400281922
29.31,0.18659958,-0.399464087
29.32,0.187403327,-0.398667503
29.33,0.188187262,-0.397890235
29.34,0.188963125,-0.397120539
29.35,0.189747539,-0.396341793
29.36,0.19055774,-0.395536757
29.37,0.191408074,-0.394691086
29.38,0.192292336,-0.393810983
29.39,0.193185543,-0.392921427
29.4,0.194063131,-0.392046984
29.41,0.194914332,-0.391198419
29.42,0.195744404,-0.390370473
29.43,0.196570513,-0.389545978
29.44,0.197409537,-0.388708055
29.45,0.198270964,-0.387847216
29.46,0.199152909,-0.386965343
29.47,0.200044563,-0.386073245
29.48,0.200946372,-0.385170473
29.49,0.201869062,-0.384246303
29.5,0.202817663,-0.383295702
29.51,0.203793063,-0.382317783
29.52,0.20479193,-0.381315874
29.53,0.205797178,-0.380307064
29.54,0.206789988,-0.379310168
29.55,0.207767079,-0.378328468
29.56,0.208728824,-0.377361591
29.57,0.209668932,-0.376415828
29.58,0.210589011,-0.375489568
29.59,0.211505413,-0.374566463
29.6,0.212433854,-0.373630794
29.61,0.213385045,-0.372671851
29.62,0.214361012,-0.371687607
29.63,0.215347872,-0.370691946
29.64,0.216327244,-0.369703251
29.65,0.217281641,-0.368739007
29.66,0.218203159,-0.367807121
29.67,0.219099485,-0.366899905
29.68,0.219984048,-0.366003931
29.69,0.220858241,-0.365117808
29.7,0.22170958,-0.364254021
29.71,0.222536815,-0.36341382
29.72,0.223348714,-0.362588442
29.73,0.224140678,-0.361782484
29.74,0.224895437,-0.361013218
29.75,0.225604143,-0.360289496
29.76,0.226273414,-0.3596047
29.77,0.226921356,-0.358940728
29.78,0.227556825,-0.358288726
29.79,0.228165486,-0.35766303
29.8,0.228736162,-0.357074821
29.81,0.229274005,-0.35651895
29.82,0.22979344,-0.355980992
29.83,0.230319058,-0.355436363
29.84,0.230876428,-0.354859495
29.85,0.23147588,-0.35424006
29.86,0.232109656,-0.35358582
29.87,0.232764546,-0.352909988
29.88,0.233436202,-0.352216913
29.89,0.234121514,-0.351509709
29.9,0.234803588,-0.350805275
29.91,0.235462032,-0.350124006
29.92,0.236078719,-0.349484032
29.93,0.236627461,-0.348911548
29.94,0.237092534,-0.348422281
29.95,0.237480215,-0.34800996
29.96,0.237813262,-0.347651835
29.97,0.23812095,-0.347318632
29.98,0.238415548,-0.346998091
29.99,0.238695051,-0.346692221
30,0.238958512,-0.346401973
30.01,0.239220636,-0.346112649
30.02,0.239506517,-0.345799159
30.03,0.239822636,-0.345455026
30.04,0.240166345,-0.345082904
30.05,0.24054857,-0.344671867
30.06,0.24096575,-0.344225482
30.07,0.241388487,-0.343773152
30.08,0.241798743,-0.343332918
30.09,0.242193256,-0.342908048
30.1,0.242567919,-0.342502657
30.11,0.24293225,-0.342107233
30.12,0.243305147,-0.341702883
30.13,0.243684967,-0.341291258
30.14,0.244058258,-0.340885813
30.15,0.244421649,-0.340489926
30.16,0.244771942,-0.340106803
30.17,0.245095922,-0.339749663
30.18,0.245390167,-0.339421937
30.19,0.245668268,-0.339110041
30.2,0.245937989,-0.338806219
30.21,0.246199074,-0.338510733
30.22,0.246449921,-0.338225193
30.23,0.246687915,-0.337952219
30.24,0.246915154,-0.337689722
30.25,0.247131929,-0.337437417
30.26,0.247334652,-0.3371989
30.27,0.247523674,-0.336973828
30.28,0.247702252,-0.336758951
30.29,0.24787573,-0.336548933
30.3,0.248054412,-0.336333476
30.31,0.248261165,-0.33608972
30.32,0.248516764,-0.335796891
30.33,0.248818582,-0.335457618
30.34,0.249147661,-0.335090858
30.35,0.249481756,-0.334718861
30.36,0.249804912,-0.334357588
30.37,0.250104398,-0.334019782
30.38,0.250365073,-0.333720593
30.39,0.250582081,-0.333464888
30.4,0.250768552,-0.333239548
30.41,0.250939295,-0.333029774
30.42,0.25110041,-0.332829477
30.43,0.251251993,-0.332638566
30.44,0.251388265,-0.332462829
30.45,0.251501111,-0.332310389
30.46,0.251581884,-0.332189905
30.47,0.251627446,-0.332104528
30.48,0.251642889,-0.332049182
30.49,0.251633534,-0.332018565
30.5,0.251606804,-0.33200528
30.51,0.25156987,-0.332002187
30.52,0.251521514,-0.332010551
30.53,0.251456134,-0.332036067
30.54,0.251366269,-0.332086737
30.55,0.251247037,-0.332167517
30.56,0.251099949,-0.332275768
30.57,0.25092904,-0.332406997
30.58,0.250737406,-0.332558563
30.59,0.250517575,-0.33273812
30.6,0.250259988,-0.332955248
30.61,0.24997716,-0.333197463
30.62,0.24968676,-0.333447118
30.63,0.249388095,-0.33370493
30.64,0.249079341,-0.333972743
30.65,0.248770145,-0.334240927
30.66,0.248475947,-0.334494055
30.67,0.248206775,-0.334722116
30.68,0.247967972,-0.334919781
30.69,0.247772062,-0.33507454
30.7,0.247634081,-0.335171371
30.71,0.247552367,-0.335211951
30.72,0.247515461,-0.335207755
30.73,0.247520883,-0.335161275
30.74,0.247557952,-0.335083209
30.75,0.247605186,-0.334995053
30.76,0.247646592,-0.334912815
30.77,0.247672679,-0.334845994
30.78,0.247676736,-0.334801306
30.79,0.247656341,-0.334781169
30.8,0.247620813,-0.334776257
30.81,0.247580018,-0.3347767
30.82,0.247530343,-0.334786112
30.83,0.247466061,-0.334810223
30.84,0.247380145,-0.334856057
30.85,0.247264862,-0.33493134
30.86,0.247127368,-0.33502891
30.87,0.246979056,-0.335137372
30.88,0.246827483,-0.335249174
30.89,0.24668557,-0.335351404
30.9,0.246560748,-0.335436642
30.91,0.246455851,-0.335502064
30.92,0.246383679,-0.335534879
30.93,0.246348881,-0.33553045
30.94,0.246338526,-0.335501726
30.95,0.246335274,-0.335466062
30.96,0.246327851,-0.335434742
30.97,0.246314564,-0.335409464
30.98,0.246297485,-0.335388155
30.99,0.24627929,-0.33536814
31,0.246263168,-0.335346235
31.01,0.246267368,-0.335304194
31.02,0.246320709,-0.335213221
31.03,0.246428404,-0.335068173
31.04,0.24657952,-0.334880241
31.05,0.246762295,-0.33466133
31.06,0.246956124,-0.334431464
31.07,0.247140508,-0.334210718
31.08,0.247301077,-0.334013734
31.09,0.24743588,-0.333842623
31.1,0.247554245,-0.333688069
31.11,0.247660093,-0.33354618
31.12,0.24775008,-0.333420313
31.13,0.247820528,-0.333314161
31.14,0.247871949,-0.333227227
31.15,0.247904934,-0.333158938
31.16,0.247919986,-0.333108805
31.17,0.247925835,-0.333068113
31.18,0.247934211,-0.333025148
31.19,0.247942687,-0.332982342
31.2,0.247943282,-0.332947676
31.21,0.247945869,-0.332911291
31.22,0.247963792,-0.332859846
31.23,0.248000125,-0.332790252
31.24,0.248054433,-0.332702919
31.25,0.248120478,-0.332604069
31.26,0.248185376,-0.332506588
31.27,0.248231707,-0.332427909
31.28,0.248253434,-0.33237409
31.29,0.24826141,-0.332334302
31.3,0.248258022,-0.332306172
31.31,0.248249891,-0.332283093
31.32,0.24826484,-0.332237248
31.33,0.248315637,-0.33215585
31.34,0.248393164,-0.332047967
31.35,0.248490214,-0.331920784
31.36,0.248602923,-0.33177818
31.37,0.248725634,-0.331625822
31.38,0.248851514,-0.331470553
31.39,0.248975006,-0.33131794
31.4,0.249089335,-0.331174766
31.41,0.249187458,-0.331048081
31.42,0.249264766,-0.330942505
31.43,0.249312639,-0.330866667
31.44,0.249322492,-0.330829162
31.45,0.249307343,-0.330816986
31.46,0.249289081,-0.330808264
31.47,0.24926339,-0.330807318
31.48,0.249218554,-0.33082587
31.49,0.249166435,-0.330852074
31.5,0.249117461,-0.330875521
31.51,0.249067498,-0.330900357
31.52,0.249017746,-0.330925393
31.53,0.248978059,-0.330940797
31.54,0.248960741,-0.330934259
31.55,0.248965454,-0.330906037
31.56,0.248976812,-0.330871428
31.57,0.248984026,-0.330841237
31.58,0.248989694,-0.330812917
31.59,0.249000788,-0.330779511
31.6,0.249019651,-0.330738666
31.61,0.249042334,-0.330694323
31.62,0.249066505,-0.330648814
31.63,0.249094552,-0.330599758
31.64,0.249129069,-0.330544563
31.65,0.249175005,-0.33047828
31.66,0.249232396,-0.330400873
31.67,0.249296096,-0.330317487
31.68,0.249363385,-0.330230845
31.69,0.249428363,-0.330146856
31.7,0.249483931,-0.330072625
31.71,0.249523092,-0.330015158
31.72,0.249544416,-0.329975894
31.73,0.249551447,-0.329951299
31.74,0.249539651,-0.329945914
31.75,0.249507778,-0.329961001
31.76,0.249459169,-0.329993232
31.77,0.249398434,-0.33003802
31.78,0.249339471,-0.330081502
31.79,0.249288317,-0.330117699
31.8,0.249229429,-0.330162315
31.81,0.249147061,-0.330231284
31.82,0.249032391,-0.330332224
31.83,0.248880335,-0.330469703
31.84,0.248699164,-0.330636792
31.85,0.248506437,-0.330816147
31.86,0.248321376,-0.3309883
31.87,0.248154738,-0.331142507
31.88,0.248016582,-0.331268658
31.89,0.24792066,-0.331353008
31.9,0.247869359,-0.331393154
31.91,0.247860179,-0.331391606
31.92,0.247895457,-0.331346022
31.93,0.247970937,-0.331260673
31.94,0.248068268,-0.331153922
31.95,0.248176288,-0.331036982
31.96,0.248291757,-0.330914182
31.97,0.248407246,-0.330792748
31.98,0.248524435,-0.330669273
31.99,0.248653841,-0.33053335
32,0.248804036,-0.330376838
32.01,0.248978111,-0.330196651
32.02,0.249174139,-0.329994803
32.03,0.249384457,-0.329778965
32.04,0.249604283,-0.329553954
32.05,0.249831,-0.329322394
32.06,0.250056604,-0.329092307
32.07,0.250288605,-0.328856189
32.08,0.250540439,-0.328600613
32.09,0.250809675,-0.328328017
32.1,0.251088968,-0.32804575
32.11,0.251370249,-0.327761887
32.12,0.251647603,-0.327482348
32.13,0.251915967,-0.327212198
32.14,0.252167496,-0.326959287
32.15,0.252398885,-0.326726922
32.16,0.252620394,-0.326504846
32.17,0.25284178,-0.326283302
32.18,0.253053924,-0.326071412
32.19,0.253246548,-0.325879454
32.2,0.253421574,-0.325705508
32.21,0.253588369,-0.325540205
32.22,0.253755583,-0.325374898
32.23,0.253921347,-0.325211453
32.24,0.25408457,-0.325050964
32.25,0.254252315,-0.324886363
32.26,0.25442426,-0.324717975
32.27,0.254597192,-0.32454901
32.28,0.254778174,-0.324372406
32.29,0.254967007,-0.324188359
32.3,0.255147083,-0.324013479
32.31,0.25530791,-0.323858254
32.32,0.255452691,-0.32371948
32.33,0.255584972,-0.323593611
32.34,0.255707788,-0.323477609
32.35,0.255826942,-0.32336567
32.36,0.255946454,-0.323253772
32.37,0.25607037,-0.323137868
32.38,0.256203397,-0.32301325
32.39,0.256345498,-0.322879953
32.4,0.25649563,-0.32273902
32.41,0.256653302,-0.322590941
32.42,0.256819091,-0.322435136
32.43,0.256999855,-0.322264749
32.44,0.257193499,-0.322081872
32.45,0.25738161,-0.321904918
32.46,0.257556371,-0.321741702
32.47,0.257730707,-0.321579298
32.48,0.257916557,-0.321405763
32.49,0.258114348,-0.321220669
32.5,0.258320928,-0.321027171
32.51,0.25853176,-0.3208298
32.52,0.258741271,-0.32063413
32.53,0.258948089,-0.320441531
32.54,0.259152017,-0.320252197
32.55,0.259351855,-0.320067327
32.56,0.259542941,-0.319891579
32.57,0.259712198,-0.319738029
32.58,0.25984824,-0.319618061
32.59,0.259951063,-0.319531674
32.6,0.260030132,-0.319469399
32.61,0.260089984,-0.319426695
32.62,0.260127858,-0.319406317
32.63,0.260148382,-0.319403636
32.64,0.260164178,-0.319406022
32.65,0.26018074,-0.319407979
32.66,0.260192244,-0.319415324
32.67,0.260196649,-0.319430098
32.68,0.260197724,-0.319448523
32.69,0.26020505,-0.319461014
32.7,0.260224362,-0.319461833
32.71,0.260246952,-0.319459687
32.72,0.260271638,-0.319455758
32.73,0.260312451,-0.319436012
32.74,0.260382835,-0.319387008
32.75,0.260484229,-0.31930732
32.76,0.260606634,-0.319206957
32.77,0.260739246,-0.319096724
32.78,0.260878038,-0.318980641
32.79,0.26102223,-0.318859482
32.8,0.261169496,-0.318735566
32.81,0.261320078,-0.318608649
32.82,0.261482181,-0.318470519
32.83,0.261663547,-0.318313432
32.84,0.261856227,-0.318145334
32.85,0.262053073,-0.317973372
32.86,0.262261459,-0.317790166
32.87,0.262486566,-0.317590527
32.88,0.262724677,-0.317378173
32.89,0.262977298,-0.31715159
32.9,0.263247341,-0.316907864
32.91,0.263525515,-0.316656281
32.92,0.263806568,-0.316402089
32.93,0.264094889,-0.316140892
32.94,0.264389578,-0.315873584
32.95,0.264681798,-0.315608998
32.96,0.264962805,-0.315355873
32.97,0.265227919,-0.315118882
32.98,0.265477462,-0.314897697
32.99,0.265706391,-0.314697354
33,0.265905013,-0.31452754
33.01,0.266074674,-0.314386902
33.02,0.266221978,-0.314268829
33.03,0.266354808,-0.31416543
33.04,0.266481661,-0.314068202
33.05,0.266609079,-0.313970599
33.06,0.266747735,-0.313861941
33.07,0.266906769,-0.313733086
33.08,0.267078905,-0.313591308
33.09,0.267254851,-0.313445897
33.1,0.26744136,-0.313290096
33.11,0.267642956,-0.313119376
33.12,0.267853798,-0.312939576
33.13,0.26806544,-0.312759138
33.14,0.268274247,-0.312581693
33.15,0.268481523,-0.312405928
33.16,0.268687554,-0.312231555
33.17,0.268896749,-0.312054156
33.18,0.269108778,-0.311874059
33.19,0.269318677,-0.311696223
33.2,0.269530027,-0.31151706
33.21,0.269743742,-0.311335652
33.22,0.269952939,-0.311158875
33.23,0.270153017,-0.310991327
33.24,0.270342223,-0.310834752
33.25,0.270516181,-0.31069352
33.26,0.270667993,-0.310574521
33.27,0.270798746,-0.310476661
33.28,0.270918256,-0.310390115
33.29,0.271031935,-0.310309465
33.3,0.271146162,-0.310228323
33.31,0.271269037,-0.310138586
33.32,0.271399437,-0.310041373
33.33,0.271534348,-0.309939696
33.34,0.271675416,-0.309831906
33.35,0.271829692,-0.309710945
33.36,0.271997055,-0.309576935
33.37,0.272167885,-0.309439491
33.38,0.272335098,-0.309305694
33.39,0.272493593,-0.309180639
33.4,0.272652574,-0.309055112
33.41,0.272830911,-0.30891024
33.42,0.273033626,-0.308740997
33.43,0.273256787,-0.308551317
33.44,0.273497113,-0.308344476
33.45,0.273744841,-0.308130236
33.46,0.273982056,-0.307926502
33.47,0.274203061,-0.307738966
33.48,0.274420587,-0.307554885
33.49,0.274644545,-0.307364343
33.5,0.274880645,-0.307161627
33.51,0.275134926,-0.306940692
33.52,0.275409314,-0.306699609
33.53,0.275702521,-0.306439662
33.54,0.276013,-0.306162395
33.55,0.276335548,-0.305873005
33.56,0.276661307,-0.305580344
33.57,0.27699184,-0.305282845
33.58,0.277333282,-0.304974365
33.59,0.277678796,-0.304661737
33.6,0.278011872,-0.304361465
33.61,0.278319656,-0.304086396
33.62,0.278600394,-0.303838279
33.63,0.278862062,-0.303609128
33.64,0.279113069,-0.303390531
33.65,0.279354286,-0.303181609
33.66,0.2795787,-0.302989371
33.67,0.279781339,-0.302818784
33.68,0.279967284,-0.30266476
33.69,0.280141489,-0.302522339
33.7,0.28030299,-0.302392482
33.71,0.280454733,-0.302272236
33.72,0.280602852,-0.302155463
33.73,0.280747287,-0.302042219
33.74,0.280887885,-0.301932652
33.75,0.2810283,-0.301823105
33.76,0.281174584,-0.301707521
33.77,0.281340368,-0.301572267
33.78,0.281539624,-0.301403371
33.79,0.281774715,-0.30119847
33.8,0.282038609,-0.300964596
33.81,0.28231846,-0.300714596
33.82,0.282600264,-0.300462467
33.83,0.282875556,-0.300216672
33.84,0.283137504,-0.299984035
33.85,0.283383825,-0.299766836
33.86,0.283621897,-0.299557692
33.87,0.283856635,-0.299351681
33.88,0.2840886,-0.29914824
33.89,0.284319212,-0.298945946
33.9,0.284545222,-0.298748044
33.91,0.284764155,-0.298557005
33.92,0.284979263,-0.298369573
33.93,0.285194929,-0.298181361
33.94,0.285417821,-0.2979857
33.95,0.285651029,-0.297779495
33.96,0.285891063,-0.297566236
33.97,0.286138444,-0.297345398
33.98,0.286393897,-0.297116254
33.99,0.286666157,-0.296870066
34,0.286973423,-0.296588633
34.01,0.287317158,-0.296270491
34.02,0.287689089,-0.295923913
34.03,0.288083004,-0.295555107
34.04,0.288489387,-0.295173589
34.05,0.288895722,-0.294791868
34.06,0.289292598,-0.294419354
34.07,0.289683306,-0.294052752
