Time,Damp2000_UX,Damp2010_UX,Damp3000_UX,Damp3010_UX
5.26,4.42794306E-02,4.428987479E-02,-3.671588662E-02,-3.67294068E-02
5.27,4.41956604E-02,4.420554013E-02,-3.691207886E-02,-3.692652772E-02
5.28,4.412514424E-02,4.41345989E-02,-3.70911067E-02,-3.710632299E-02
5.29,4.406789062E-02,4.407705064E-02,-3.72528731E-02,-3.726870317E-02
5.3,4.401891391E-02,4.402787449E-02,-3.740227416E-02,-3.741859909E-02
5.31,4.397338786E-02,4.398219756E-02,-3.754405322E-02,-3.756080081E-02
5.32,4.392376026E-02,4.393243363E-02,-3.768569346E-02,-3.770282597E-02
5.33,4.386833854E-02,4.387685267E-02,-3.782884062E-02,-3.78463582E-02
5.34,4.382018195E-02,4.382853642E-02,-3.796041713E-02,-3.797829747E-02
5.35,4.377512221E-02,4.378340807E-02,-3.808458046E-02,-3.810270862E-02
5.36,4.371442724E-02,4.372263899E-02,-3.822007935E-02,-3.82384361E-02
5.37,4.363713232E-02,4.364515301E-02,-3.836819067E-02,-3.838687654E-02
5.38,4.355344375E-02,4.35612343E-02,-3.851887337E-02,-3.853789284E-02
5.39,4.348080376E-02,4.348840933E-02,-3.865433183E-02,-3.867358066E-02
5.4,4.343904811E-02,4.344661894E-02,-3.875449224E-02,-3.877378001E-02
5.41,4.343542635E-02,4.344319638E-02,-3.881201074E-02,-3.883107734E-02
5.42,4.346134062E-02,4.346950152E-02,-3.883536789E-02,-3.88539992E-02
5.43,4.349541005E-02,4.35040399E-02,-3.884586944E-02,-3.886397211E-02
5.44,4.352942695E-02,4.35384691E-02,-3.885166523E-02,-3.886928463E-02
5.45,4.357081898E-02,4.358023273E-02,-3.884530166E-02,-3.886247157E-02
5.46,4.361529299E-02,4.362510993E-02,-3.883103297E-02,-3.884771673E-02
5.47,4.36570052E-02,4.366719106E-02,-3.881461908E-02,-3.883084803E-02
5.48,4.369747651E-02,4.37079822E-02,-3.879434764E-02,-3.881016884E-02
5.49,4.372140897E-02,4.373220239E-02,-3.878546174E-02,-3.88009185E-02
5.5,4.371141048E-02,4.372233196E-02,-3.880560848E-02,-3.882088585E-02
5.51,4.36731045E-02,4.368394527E-02,-3.88494378E-02,-3.886476201E-02
5.52,4.361756012E-02,4.362823378E-02,-3.890609217E-02,-3.892155697E-02
5.53,4.354858328E-02,4.355906427E-02,-3.897199381E-02,-3.898762698E-02
5.54,4.347056771E-02,4.348083444E-02,-3.904317401E-02,-3.905900024E-02
5.55,4.340676137E-02,4.341684395E-02,-3.90966535E-02,-3.911262791E-02
5.56,4.338609135E-02,4.339618732E-02,-3.910330742E-02,-3.911919644E-02
5.57,4.341525257E-02,4.342567617E-02,-3.905629725E-02,-3.907176599E-02
5.58,4.34923604E-02,4.35033515E-02,-3.89574209E-02,-3.89722214E-02
5.59,4.362460131E-02,4.363635917E-02,-3.879912407E-02,-3.881304766E-02
5.6,4.381780787E-02,4.383056868E-02,-3.857543523E-02,-3.858826249E-02
5.61,4.405198811E-02,4.40659526E-02,-3.83067621E-02,-3.831833628E-02
5.62,4.428919978E-02,4.43043582E-02,-3.803140509E-02,-3.804176467E-02
5.63,4.450404179E-02,4.452016061E-02,-3.777498159E-02,-3.778437468E-02
5.64,4.468793774E-02,4.470473754E-02,-3.754629403E-02,-3.755501076E-02
5.65,4.483680794E-02,4.485403866E-02,-3.734960961E-02,-3.735790483E-02
5.66,4.49454117E-02,4.496283751E-02,-3.719035616E-02,-3.719846843E-02
5.67,4.502402878E-02,4.504142883E-02,-3.70584306E-02,-3.706658103E-02
5.68,4.508849721E-02,4.510577276E-02,-3.693817069E-02,-3.6946457E-02
5.69,4.513068873E-02,4.514782029E-02,-3.683787394E-02,-3.68463131E-02
5.7,4.513722999E-02,4.515408098E-02,-3.677108244E-02,-3.677980763E-02
5.71,4.511175633E-02,4.512814774E-02,-3.673432864E-02,-3.674351459E-02
5.72,4.506310336E-02,4.507894341E-02,-3.671894427E-02,-3.672867776E-02
5.73,4.499744408E-02,4.501269489E-02,-3.671892097E-02,-3.672923407E-02
5.74,4.492518415E-02,4.493983975E-02,-3.672401646E-02,-3.673490878E-02
5.75,4.487261201E-02,4.488674922E-02,-3.670810394E-02,-3.67194918E-02
5.76,4.486427353E-02,4.48781311E-02,-3.664679765E-02,-3.665843503E-02
5.77,4.489646841E-02,4.49103468E-02,-3.654395633E-02,-3.655553524E-02
5.78,4.495541094E-02,4.496947023E-02,-3.641352428E-02,-3.642487694E-02
5.79,4.503468446E-02,4.504898616E-02,-3.626207716E-02,-3.627313428E-02
5.8,4.513374056E-02,4.514833496E-02,-3.609032235E-02,-3.610102571E-02
5.81,4.524705584E-02,4.526198698E-02,-3.590394124E-02,-3.591423878E-02
5.82,4.536451728E-02,4.53797829E-02,-3.571320381E-02,-3.57230897E-02
5.83,4.547478379E-02,4.549031525E-02,-3.552960668E-02,-3.553914144E-02
5.84,4.555630661E-02,4.557197711E-02,-3.537485243E-02,-3.538415479E-02
5.85,4.559099235E-02,4.560655265E-02,-3.526718622E-02,-3.527649742E-02
5.86,4.557827635E-02,4.559344289E-02,-3.52073222E-02,-3.521691798E-02
5.87,4.552381208E-02,4.553838344E-02,-3.518975408E-02,-3.519982828E-02
5.88,4.54448231E-02,4.545867054E-02,-3.519740339E-02,-3.520807747E-02
5.89,4.536919036E-02,4.538232851E-02,-3.520253225E-02,-3.52137847E-02
5.9,4.529885709E-02,4.531144184E-02,-3.520333897E-02,-3.521500738E-02
5.91,4.521828226E-02,4.523036958E-02,-3.521550435E-02,-3.522752667E-02
5.92,4.51227049E-02,4.513423372E-02,-3.524392672E-02,-3.525635838E-02
5.93,4.500765163E-02,4.501857995E-02,-3.52932142E-02,-3.530609199E-02
5.94,4.486400527E-02,4.48742556E-02,-3.537261617E-02,-3.538601286E-02
5.95,4.469369754E-02,4.470315509E-02,-3.548033036E-02,-3.549435651E-02
5.96,4.450852859E-02,4.451714251E-02,-3.560468325E-02,-3.561938601E-02
5.97,4.431359899E-02,4.432139987E-02,-3.574069849E-02,-3.575604411E-02
5.98,4.411664333E-02,4.412366678E-02,-3.588076334E-02,-3.589671361E-02
5.99,4.394052715E-02,4.394687082E-02,-3.600213167E-02,-3.601858687E-02
6,4.380741428E-02,4.381332405E-02,-3.608275736E-02,-3.609947007E-02
6.01,4.372064201E-02,4.372642284E-02,-3.611941974E-02,-3.613608398E-02
6.02,4.36679207E-02,4.367379774E-02,-3.612452332E-02,-3.614091331E-02
6.03,4.364699259E-02,4.365307964E-02,-3.61004372E-02,-3.611643881E-02
6.04,4.366291161E-02,4.366933511E-02,-3.604221466E-02,-3.60577014E-02
6.05,4.370402886E-02,4.371092854E-02,-3.596160771E-02,-3.597644015E-02
6.06,4.375637955E-02,4.376376944E-02,-3.587267974E-02,-3.588684443E-02
6.07,4.38041488E-02,4.381196976E-02,-3.579133939E-02,-3.580489644E-02
6.08,4.383020016E-02,4.383831753E-02,-3.573481286E-02,-3.574789832E-02
6.09,4.384392105E-02,4.385214639E-02,-3.56937991E-02,-3.57066032E-02
6.1,4.385961898E-02,4.38679163E-02,-3.565407368E-02,-3.566663464E-02
6.11,4.388228862E-02,4.38906969E-02,-3.561072128E-02,-3.56230027E-02
6.12,4.392399751E-02,4.393255557E-02,-3.555174947E-02,-3.556371542E-02
6.13,4.398082642E-02,4.398964414E-02,-3.54811479E-02,-3.54926917E-02
6.14,4.402588728E-02,4.403496833E-02,-3.542587037E-02,-3.543699188E-02
6.15,4.403816514E-02,4.404732127E-02,-3.540699444E-02,-3.541788582E-02
6.16,4.402816937E-02,4.403718473E-02,-3.541407157E-02,-3.542495291E-02
6.17,4.402595011E-02,4.403478193E-02,-3.541710945E-02,-3.542802798E-02
6.18,4.403019123E-02,4.403896772E-02,-3.541747649E-02,-3.542830856E-02
6.19,4.401735689E-02,4.402607401E-02,-3.543875526E-02,-3.544950959E-02
6.2,4.399890286E-02,4.400742269E-02,-3.546953454E-02,-3.548035399E-02
6.21,4.399677889E-02,4.400514895E-02,-3.548790623E-02,-3.549874838E-02
6.22,4.400258148E-02,4.401093754E-02,-3.550230838E-02,-3.551304251E-02
6.23,4.400757499E-02,4.401590676E-02,-3.552150558E-02,-3.553214714E-02
6.24,4.400446437E-02,4.401273296E-02,-3.555281953E-02,-3.556341286E-02
6.25,4.398030942E-02,4.398843919E-02,-3.560921477E-02,-3.561984104E-02
6.26,4.393513406E-02,4.394297953E-02,-3.569069075E-02,-3.570150113E-02
6.27,4.38732072E-02,4.388068748E-02,-3.579300144E-02,-3.580408246E-02
6.28,4.381029673E-02,4.381737795E-02,-3.590039953E-02,-3.591179048E-02
6.29,4.376220995E-02,4.376896968E-02,-3.599709366E-02,-3.600872203E-02
6.3,4.370879301E-02,4.371534749E-02,-3.610324508E-02,-3.611499921E-02
6.31,4.36281557E-02,4.363440042E-02,-3.624074986E-02,-3.625273874E-02
6.32,4.351916326E-02,4.352492124E-02,-3.641076144E-02,-3.642316673E-02
6.33,4.338454758E-02,4.33897175E-02,-3.661058421E-02,-3.662351154E-02
6.34,4.324141139E-02,4.324592689E-02,-3.682318337E-02,-3.683670254E-02
6.35,4.312613225E-02,4.313008885E-02,-3.701234282E-02,-3.70263611E-02
6.36,4.306854539E-02,4.307225703E-02,-3.714856587E-02,-3.716277075E-02
6.37,4.305747887E-02,4.306131248E-02,-3.724309504E-02,-3.725709934E-02
6.38,4.306140203E-02,4.306550269E-02,-3.732710252E-02,-3.734072502E-02
6.39,4.305886257E-02,4.306315982E-02,-3.742182081E-02,-3.74351144E-02
6.4,4.303395251E-02,4.303831468E-02,-3.754308518E-02,-3.75561759E-02
6.41,4.298109492E-02,4.298533707E-02,-3.769638815E-02,-3.770945693E-02
6.42,4.290172792E-02,4.290569539E-02,-3.788021149E-02,-3.789341159E-02
6.43,4.280294896E-02,4.280653889E-02,-3.808734059E-02,-3.810077391E-02
6.44,4.269919984E-02,4.270237767E-02,-3.830318625E-02,-3.831688853E-02
6.45,4.261192509E-02,4.261476945E-02,-3.85061239E-02,-3.852002063E-02
6.46,4.256309591E-02,4.256580389E-02,-3.867398248E-02,-3.868788517E-02
6.47,4.256099845E-02,4.256385299E-02,-3.879827832E-02,-3.881191807E-02
6.48,4.260256869E-02,4.260582022E-02,-3.888196385E-02,-3.889511125E-02
6.49,4.266857525E-02,4.267239121E-02,-3.894449136E-02,-3.895700388E-02
6.5,4.274201379E-02,4.274639973E-02,-3.900309569E-02,-3.901498473E-02
6.51,4.282264808E-02,4.282752906E-02,-3.905784545E-02,-3.906919009E-02
6.52,4.290243869E-02,4.29077921E-02,-3.911661154E-02,-3.912744034E-02
6.53,4.297875954E-02,4.298450394E-02,-3.918194925E-02,-3.919235396E-02
6.54,4.306409331E-02,4.307017662E-02,-3.924127116E-02,-3.925131278E-02
6.55,4.316116913E-02,4.316764619E-02,-3.929177271E-02,-3.93014072E-02
6.56,4.327212809E-02,4.327902586E-02,-3.933125692E-02,-3.934046841E-02
6.57,4.341163465E-02,4.341900589E-02,-3.934499908E-02,-3.935374457E-02
6.58,4.358763824E-02,4.359563268E-02,-3.932499704E-02,-3.933313571E-02
6.59,4.379976554E-02,4.380852293E-02,-3.927157647E-02,-3.927897624E-02
6.6,4.4046389E-02,4.405600823E-02,-3.918628642E-02,-3.919285356E-02
6.61,4.430842671E-02,4.431896835E-02,-3.90880971E-02,-3.909377482E-02
6.62,4.454760097E-02,4.455895004E-02,-3.901514821E-02,-3.902005542E-02
6.63,4.474572676E-02,4.475755991E-02,-3.898547579E-02,-3.898994121E-02
6.64,4.492684081E-02,4.493888158E-02,-3.897491363E-02,-3.897922177E-02
6.65,4.511194702E-02,4.512417722E-02,-3.896235097E-02,-3.896652988E-02
6.66,4.528335028E-02,4.529580227E-02,-3.89653752E-02,-3.896940259E-02
6.67,4.54232456E-02,4.543575751E-02,-3.900168591E-02,-3.900573389E-02
6.68,4.555168328E-02,4.556407368E-02,-3.905114586E-02,-3.905540657E-02
6.69,4.569592445E-02,4.570823939E-02,-3.908640931E-02,-3.909084672E-02
6.7,4.585319825E-02,4.586559215E-02,-3.911014057E-02,-3.911460872E-02
6.71,4.599525898E-02,4.600774639E-02,-3.91504687E-02,-3.915496122E-02
6.72,4.609861333E-02,4.611101178E-02,-3.923078873E-02,-3.923549708E-02
6.73,4.616061473E-02,4.617267679E-02,-3.935367938E-02,-3.935886041E-02
6.74,4.617914941E-02,4.619069326E-02,-3.952119762E-02,-3.952704124E-02
6.75,4.614746034E-02,4.615830264E-02,-3.974002886E-02,-3.974672405E-02
6.76,4.606661493E-02,4.60765535E-02,-4.000901086E-02,-4.001676342E-02
6.77,4.593799066E-02,4.594687736E-02,-4.032663663E-02,-4.033559687E-02
6.78,4.577176964E-02,4.577948552E-02,-4.068254273E-02,-4.069283137E-02
6.79,4.559170968E-02,4.559823839E-02,-4.105270987E-02,-4.106434596E-02
6.8,4.542702744E-02,4.543252183E-02,-4.140742057E-02,-4.142025437E-02
6.81,4.530485104E-02,4.530961505E-02,-4.171897685E-02,-4.173272065E-02
6.82,4.523469373E-02,4.523914998E-02,-4.197778995E-02,-4.199206821E-02
6.83,4.523402077E-02,4.523856711E-02,-4.216666086E-02,-4.218113045E-02
6.84,4.532998549E-02,4.533508314E-02,-4.225857601E-02,-4.227281088E-02
6.85,4.553117686E-02,4.553737956E-02,-4.224501299E-02,-4.225848202E-02
6.86,4.582250523E-02,4.583026001E-02,-4.214114143E-02,-4.215341297E-02
6.87,4.616871441E-02,4.617826997E-02,-4.198231572E-02,-4.199314899E-02
6.88,4.653550799E-02,4.654685346E-02,-4.180303251E-02,-4.181244074E-02
6.89,4.690209934E-02,4.691507064E-02,-4.162456931E-02,-4.163271733E-02
6.9,4.725362166E-02,4.72679775E-02,-4.146194728E-02,-4.146904494E-02
6.91,4.756588937E-02,4.758130633E-02,-4.133881969E-02,-4.134512818E-02
6.92,4.783110202E-02,4.784718922E-02,-4.126259026E-02,-4.126846191E-02
6.93,4.808265213E-02,4.809912479E-02,-4.119968097E-02,-4.120538085E-02
6.94,4.835077761E-02,4.836766585E-02,-4.111967486E-02,-4.112515761E-02
6.95,4.862727545E-02,4.864470222E-02,-4.103063462E-02,-4.103576764E-02
6.96,4.890456018E-02,4.892249634E-02,-4.093998795E-02,-4.094479195E-02
6.97,4.92040825E-02,4.922250871E-02,-4.082612141E-02,-4.083060995E-02
6.98,4.953476342E-02,4.955383315E-02,-4.06799096E-02,-4.068392502E-02
6.99,4.987599983E-02,4.989581859E-02,-4.052157429E-02,-4.052500699E-02
7,5.01935232E-02,5.021398781E-02,-4.038485218E-02,-4.038780829E-02
7.01,5.045259318E-02,5.047341289E-02,-4.030433387E-02,-4.030713515E-02
7.02,5.065209666E-02,5.067286362E-02,-4.028140608E-02,-4.02845055E-02
7.03,5.083785836E-02,5.085834397E-02,-4.027041309E-02,-4.02740662E-02
7.04,5.104911858E-02,5.106946311E-02,-4.023213306E-02,-4.023621229E-02
7.05,5.127669696E-02,5.129714602E-02,-4.017572071E-02,-4.017998785E-02
7.06,5.150404453E-02,5.152463711E-02,-4.011768174E-02,-4.012210256E-02
7.07,5.173508126E-02,5.175578343E-02,-4.005407657E-02,-4.005868971E-02
7.08,5.196382409E-02,5.19846682E-02,-3.999086754E-02,-3.999564373E-02
7.09,5.218490897E-02,5.220585436E-02,-3.993339385E-02,-3.993837539E-02
7.1,5.240953312E-02,5.243053927E-02,-3.987043442E-02,-3.987566232E-02
7.11,5.26345017E-02,5.265562411E-02,-3.980515756E-02,-3.98105756E-02
7.12,5.284504685E-02,5.286625767E-02,-3.975230087E-02,-3.975793507E-02
7.13,5.304669092E-02,5.306788705E-02,-3.970631655E-02,-3.971226755E-02
7.14,5.325166339E-02,5.327284839E-02,-3.965495078E-02,-3.966121168E-02
7.15,5.345190272E-02,5.347312974E-02,-3.960623687E-02,-3.961275021E-02
7.16,5.364254774E-02,5.366377135E-02,-3.956500778E-02,-3.957181405E-02
7.17,5.383082826E-02,5.385201185E-02,-3.952400886E-02,-3.953113923E-02
7.18,5.401296637E-02,5.403413656E-02,-3.948699315E-02,-3.949441499E-02
7.19,5.417689478E-02,5.419800798E-02,-3.946600323E-02,-3.947375359E-02
7.2,5.432026667E-02,5.434121891E-02,-3.946336413E-02,-3.947154007E-02
7.21,5.443534363E-02,5.445605061E-02,-3.948679464E-02,-3.949547321E-02
7.22,5.45066913E-02,5.452701332E-02,-3.955171082E-02,-3.9561024E-02
7.23,5.454097297E-02,5.456070709E-02,-3.96514338E-02,-3.96615765E-02
7.24,5.45428635E-02,5.45619245E-02,-3.978127462E-02,-3.979232368E-02
7.25,5.450985179E-02,5.452816835E-02,-3.99437301E-02,-3.995574807E-02
7.26,5.444723739E-02,5.446471393E-02,-4.013348754E-02,-4.014656101E-02
7.27,5.434814869E-02,5.436474793E-02,-4.035740684E-02,-4.037156393E-02
7.28,5.420560525E-02,5.422121223E-02,-4.062245836E-02,-4.063780475E-02
7.29,5.402739077E-02,5.404188666E-02,-4.092085164E-02,-4.093749683E-02
7.3,5.38218042E-02,5.383516389E-02,-4.124428344E-02,-4.126224312E-02
7.31,5.359967278E-02,5.361190987E-02,-4.158192393E-02,-4.160117495E-02
7.32,5.338357592E-02,5.339477986E-02,-4.191119321E-02,-4.193163647E-02
7.33,5.319551512E-02,5.320591231E-02,-4.221008947E-02,-4.223148878E-02
7.34,5.304061403E-02,5.305049586E-02,-4.247348515E-02,-4.249553918E-02
7.35,5.290712502E-02,5.291671595E-02,-4.271311984E-02,-4.273559426E-02
7.36,5.278916204E-02,5.279857083E-02,-4.293487174E-02,-4.295764835E-02
7.37,5.270284288E-02,5.271217906E-02,-4.312261825E-02,-4.314557865E-02
7.38,5.264761207E-02,5.265709615E-02,-4.327690404E-02,-4.329981912E-02
7.39,5.260447234E-02,5.261423251E-02,-4.341670549E-02,-4.343943896E-02
7.4,5.258517508E-02,5.259521537E-02,-4.353025501E-02,-4.355279602E-02
7.41,5.261675645E-02,5.262725414E-02,-4.35905009E-02,-4.361266647E-02
7.42,5.270948141E-02,5.272074613E-02,-4.358714433E-02,-4.360861967E-02
7.43,5.286039257E-02,5.287268984E-02,-4.352310959E-02,-4.354362589E-02
7.44,5.306507339E-02,5.307860159E-02,-4.340281003E-02,-4.342216827E-02
7.45,5.331642165E-02,5.333132566E-02,-4.323336932E-02,-4.32514253E-02
7.46,5.359301392E-02,5.360936515E-02,-4.303624029E-02,-4.305292321E-02
7.47,5.386192628E-02,5.387962714E-02,-4.284437722E-02,-4.285978472E-02
7.48,5.410890336E-02,5.412769463E-02,-4.26720647E-02,-4.268645547E-02
7.49,5.433446556E-02,5.435411102E-02,-4.25188094E-02,-4.253241866E-02
7.5,5.452263483E-02,5.454294746E-02,-4.240061459E-02,-4.241362802E-02
7.51,5.466115141E-02,5.4681836E-02,-4.232976462E-02,-4.234247591E-02
7.52,5.474687136E-02,5.476762857E-02,-4.230942748E-02,-4.232213441E-02
7.53,5.477603694E-02,5.479660916E-02,-4.234338442E-02,-4.235634298E-02
7.54,5.476911347E-02,5.478926252E-02,-4.241119304E-02,-4.242463987E-02
7.55,5.475523068E-02,5.477492656E-02,-4.248374643E-02,-4.249770998E-02
7.56,5.473618073E-02,5.475552968E-02,-4.255927608E-02,-4.257364873E-02
7.57,5.469034206E-02,5.470934005E-02,-4.265942816E-02,-4.267421268E-02
7.58,5.461157331E-02,5.463007017E-02,-4.279036816E-02,-4.280571345E-02
7.59,5.451343325E-02,5.45313216E-02,-4.293856012E-02,-4.295457235E-02
7.6,5.43960986E-02,5.44133837E-02,-4.310384982E-02,-4.312052267E-02
7.61,5.425625264E-02,5.427288799E-02,-4.328957624E-02,-4.330695527E-02
7.62,5.410753518E-02,5.412347622E-02,-4.34821202E-02,-4.350024919E-02
7.63,5.396945817E-02,5.398478823E-02,-4.366198946E-02,-4.368078448E-02
7.64,5.386005104E-02,5.3874948E-02,-4.381117591E-02,-4.383045885E-02
7.65,5.378921557E-02,5.380391807E-02,-4.391980347E-02,-4.393933575E-02
7.66,5.374861842E-02,5.376335098E-02,-4.399623736E-02,-4.401579474E-02
7.67,5.371991427E-02,5.373477471E-02,-4.405885848E-02,-4.40783433E-02
7.68,5.368486478E-02,5.369982334E-02,-4.412593848E-02,-4.414538025E-02
7.69,5.362960411E-02,5.364454775E-02,-4.421137051E-02,-4.423088163E-02
7.7,5.353905901E-02,5.355382267E-02,-4.433024813E-02,-4.43499928E-02
7.71,5.341993892E-02,5.343432266E-02,-4.447587265E-02,-4.449605001E-02
7.72,5.328674338E-02,5.330066576E-02,-4.463374515E-02,-4.465443617E-02
7.73,5.314144613E-02,5.315492444E-02,-4.480188417E-02,-4.482307196E-02
7.74,5.299658577E-02,5.300961243E-02,-4.496772457E-02,-4.498941795E-02
7.75,5.284709687E-02,5.285975596E-02,-4.51362599E-02,-4.515837692E-02
7.76,5.267910008E-02,5.26913783E-02,-4.532097623E-02,-4.534352872E-02
7.77,5.250195323E-02,5.251378798E-02,-4.55122382E-02,-4.553530683E-02
7.78,5.2332057E-02,5.23435584E-02,-4.569403259E-02,-4.571755339E-02
7.79,5.21784826E-02,5.218981356E-02,-4.585772213E-02,-4.588156391E-02
7.8,5.203703899E-02,5.20483483E-02,-4.600778512E-02,-4.603181034E-02
7.81,5.191387103E-02,5.192524551E-02,-4.613858915E-02,-4.616271838E-02
7.82,5.182319204E-02,5.183477198E-02,-4.623617157E-02,-4.626024423E-02
7.83,5.175741728E-02,5.176940027E-02,-4.630781883E-02,-4.633159276E-02
7.84,5.171588048E-02,5.172834271E-02,-4.635402443E-02,-4.637739713E-02
7.85,5.170887458E-02,5.172191924E-02,-4.636449235E-02,-4.638734749E-02
7.86,5.172359894E-02,5.173737633E-02,-4.635197511E-02,-4.637414959E-02
7.87,5.173675844E-02,5.175125208E-02,-4.633973878E-02,-4.636124053E-02
7.88,5.173519582E-02,5.175026657E-02,-4.634093377E-02,-4.636189584E-02
7.89,5.172415158E-02,5.173965688E-02,-4.635035421E-02,-4.637091532E-02
7.9,5.171930341E-02,5.173519511E-02,-4.635236049E-02,-4.637256425E-02
7.91,5.173211623E-02,5.174845603E-02,-4.633550329E-02,-4.635528203E-02
7.92,5.177897043E-02,5.179586202E-02,-4.628338864E-02,-4.630263197E-02
7.93,5.186888448E-02,5.18865128E-02,-4.618695923E-02,-4.620547616E-02
7.94,5.198294313E-02,5.200146913E-02,-4.606504089E-02,-4.608266548E-02
7.95,5.209218419E-02,5.211156463E-02,-4.594638652E-02,-4.596315894E-02
7.96,5.218860899E-02,5.220866134E-02,-4.583874898E-02,-4.58548558E-02
7.97,5.22814735E-02,5.230206516E-02,-4.573288673E-02,-4.574848088E-02
7.98,5.237100317E-02,5.239209226E-02,-4.562878225E-02,-4.564393154E-02
7.99,5.245084997E-02,5.247236378E-02,-4.553291957E-02,-4.554771248E-02
8,5.252607373E-02,5.254791364E-02,-4.544032694E-02,-4.545487137E-02
8.01,5.259466798E-02,5.261679548E-02,-4.535308836E-02,-4.536742853E-02
8.02,5.26430376E-02,5.266537155E-02,-4.528485499E-02,-4.529907437E-02
8.03,5.26643889E-02,5.268675973E-02,-4.524246974E-02,-4.52567385E-02
8.04,5.267234593E-02,5.269461563E-02,-4.521234622E-02,-4.522680124E-02
8.05,5.269606649E-02,5.27182442E-02,-4.516535687E-02,-4.517998693E-02
8.06,5.272796881E-02,5.275021136E-02,-4.510910781E-02,-4.512375323E-02
8.07,5.273196652E-02,5.275424391E-02,-4.507970464E-02,-4.509439204E-02
8.08,5.269569595E-02,5.271774687E-02,-4.508953014E-02,-4.510451717E-02
8.09,5.262059017E-02,5.264221038E-02,-4.513717776E-02,-4.515266486E-02
8.1,5.248489203E-02,5.250590001E-02,-4.524446059E-02,-4.526062553E-02
8.11,5.227236628E-02,5.229243502E-02,-4.542778374E-02,-4.544495062E-02
8.12,5.201817523E-02,5.203700614E-02,-4.565266174E-02,-4.567113673E-02
8.13,5.175599952E-02,5.177364466E-02,-4.588576659E-02,-4.590546865E-02
8.14,5.149818846E-02,5.151482529E-02,-4.61141851E-02,-4.613486485E-02
8.15,5.12673427E-02,5.12831402E-02,-4.631500012E-02,-4.633644945E-02
8.16,5.107156172E-02,5.108681616E-02,-4.64800742E-02,-4.650197898E-02
8.17,5.091825323E-02,5.093321603E-02,-4.660190528E-02,-4.662399675E-02
8.18,5.081998476E-02,5.083492128E-02,-4.666787742E-02,-4.668987942E-02
8.19,5.07767154E-02,5.079193854E-02,-4.667797157E-02,-4.669956168E-02
8.2,5.078881404E-02,5.080455476E-02,-4.663177314E-02,-4.665271384E-02
8.21,5.084940138E-02,5.086587716E-02,-4.653611507E-02,-4.655618383E-02
8.22,5.095882161E-02,5.097618006E-02,-4.639061357E-02,-4.640965969E-02
8.23,5.112477583E-02,5.114317802E-02,-4.618752716E-02,-4.620538785E-02
8.24,5.132128641E-02,5.134090957E-02,-4.595279212E-02,-4.596928993E-02
8.25,5.148862353E-02,5.150935927E-02,-4.574609497E-02,-4.576133949E-02
8.26,5.15760378E-02,5.159742052E-02,-4.561815712E-02,-4.563261717E-02
8.27,5.155333568E-02,5.157474312E-02,-4.5599175E-02,-4.561347784E-02
8.28,5.140683491E-02,5.142762678E-02,-4.570286696E-02,-4.571765843E-02
8.29,5.1163157E-02,5.118277196E-02,-4.590265638E-02,-4.591850202E-02
8.3,5.087285379E-02,5.089106244E-02,-4.614801206E-02,-4.616514288E-02
8.31,5.057239604E-02,5.058929505E-02,-4.640244972E-02,-4.642076874E-02
8.32,5.029075117E-02,5.030655678E-02,-4.663697504E-02,-4.665626585E-02
8.33,5.004835226E-02,5.006338315E-02,-4.683112891E-02,-4.685107363E-02
8.34,4.984257223E-02,4.985716675E-02,-4.698751416E-02,-4.700777621E-02
8.35,4.966661967E-02,4.968099376E-02,-4.711290029E-02,-4.713326637E-02
8.36,4.950876772E-02,4.952306602E-02,-4.721899547E-02,-4.723932427E-02
