Time,Damp2000_FX,Damp2010_FX,Damp3000_FX,Damp3010_FX
25.252,231227.062,231211.328,231272.031,231256.312
25.262,227983.969,227946.203,228033.188,227995.422
25.272,225412.734,225352.641,225466.297,225406.234
25.282,223037.812,222988.125,223095.938,223046.281
25.292,220310.531,220274.359,220373.578,220337.438
25.302,217274.75,217245.625,217343.109,217314
25.312,214060.516,214034.75,214134.531,214108.797
25.322,210684.984,210664.875,210765.078,210744.984
25.332,206939.188,206935.203,207025.844,207021.875
25.342,202514.344,202531.156,202608.266,202625.094
25.352,197739,197750.547,197840.844,197852.406
25.362,192712.344,192738.281,192822.781,192848.734
25.372,186625.688,186690.922,186746,186811.234
25.382,179569.422,179642.109,179701.109,179773.781
25.392,171609.078,171711.906,171753.953,171856.719
25.402,162027.188,162169.016,162188.219,162329.953
25.412,151605.484,151714.25,151785.797,151894.484
25.422,142231.266,142257.688,142432.297,142458.766
25.432,133795.141,133795.641,134018.344,134018.922
25.442,125414.117,125388.078,125662.406,125636.516
25.452,117477.219,117410.336,117753.172,117686.547
25.462,108713.93,108695.812,109023.82,109005.875
25.472,97682.4766,97686.2188,98040.0625,98043.9531
25.482,86685.6719,86558.1016,87102.5078,86975.7578
25.492,78841.7422,78536.25,79315.125,79011.7188
25.502,74186.1562,73776.4531,74705.4766,74298.9531
25.512,71519.0312,71051.6641,72074.9766,71611.6094
25.522,69976.2344,69496.5,70562.4375,70087.1406
25.532,68602.4453,68142.8906,69218.875,68763.9062
25.542,67048.8125,66601.7344,67698.3281,67256.0703
25.552,65820.2109,65362.6133,66500.9922,66048.6484
25.562,65052.1641,64615.4141,65760.4609,65329.0156
25.572,62018.4414,61744.9844,62780.4688,62510.9531
25.582,52052.0039,52036.4492,52976.2969,52961.7266
25.592,30140.0508,30352.5625,31721.7422,31924.8789
25.602,-29064.875,-29081.3398,-27435.5566,-27452.3008
25.612,-44571.2227,-44867.7422,-43449.7695,-43750.8203
25.622,-49893.8945,-50441.5156,-48821.5547,-49378.5508
25.632,-48608.5234,-49401.8633,-47499.7617,-48310.25
25.642,-41211.375,-42298.6406,-39866.7539,-40987.9062
25.652,-26971.5312,-28654.9004,-24875.6309,-26689.4922
25.662,10823.6094,6324.72363,14870.8359,12005.0469
25.672,23142.8184,21644.1445,26053.1152,24762.7402
25.682,29245.8477,28321.1895,31706.4336,30864.1387
25.692,29930.2344,29442.3633,32051.4219,31591.2227
25.702,23632.8984,23208.5742,26236.3535,25856.5918
25.712,15260.1807,14505.1494,18808.8164,18198.7676
25.722,7686.86719,5710.46045,13148.9814,12103.4824
25.732,-1894.0824,-5384.79785,9653.8916,8227.30273
25.742,-12371.2334,-12782.043,-11975.4844,-12311.8633
25.752,-31432.8398,-31103.7246,-31048.8633,-30657.9609
25.762,-51638.3047,-51283.2422,-50862.4922,-50472.7852
25.772,-70260.625,-69897.5547,-69627.9453,-69250.7656
25.782,-88237.25,-87873.8516,-87620.625,-87248.4062
25.792,-104756.406,-104458.188,-104209.797,-103907.562
25.802,-119190.156,-118962.836,-118666.016,-118436.664
25.812,-131341.812,-131194.391,-130851.82,-130703.812
25.822,-141564.594,-141469.625,-141087.625,-140992.859
25.832,-150201.156,-150157.188,-149743.75,-149700.484
25.842,-157663.5,-157643.125,-157215.109,-157195.828
25.852,-164479.109,-164480.125,-164045.422,-164047.672
25.862,-169445.359,-169542.312,-169017.328,-169115.969
25.872,-171350.672,-171543.641,-170926.359,-171121.297
25.882,-171074.938,-171305.906,-170646.656,-170879.859
25.892,-169592.75,-169847.25,-169162.047,-169418.891
25.902,-167403.688,-167654.797,-166966.969,-167220.578
25.912,-165812.266,-166000.5,-165374.75,-165565.359
25.922,-166021.328,-166133.578,-165586.328,-165700.844
25.932,-167374.953,-167461.156,-166948.438,-167036.797
25.942,-169986.312,-169996.891,-169570.156,-169582.734
25.952,-174724.781,-174666.469,-174326,-174269.438
25.962,-180037.547,-180000.75,-179655.609,-179620.594
25.972,-184764.797,-184743.703,-184399.594,-184380.203
25.982,-188821,-188828.812,-188469.859,-188479.422
25.992,-191812.656,-191857.062,-191474.812,-191520.938
26.002,-193864.625,-193928.438,-193537.656,-193603.172
26.012,-195407.906,-195476.547,-195092.188,-195162.453
26.022,-196840.266,-196903.359,-196535.094,-196599.766
26.032,-197945.375,-198026.891,-197651.328,-197734.344
26.042,-198114.469,-198225.906,-197829.781,-197942.75
26.052,-197729.188,-197833.672,-197454.203,-197560.109
26.062,-197635.203,-197714.25,-197370.078,-197450.469
26.072,-198080.031,-198133.438,-197826.422,-197881.047
26.082,-199392.062,-199405.812,-199150.75,-199165.609
26.092,-201173.094,-201191.047,-200945.266,-200964.219
26.102,-202200.859,-202257.25,-201985.312,-202042.688
26.112,-202192.094,-202275.25,-201988.406,-202072.484
26.122,-200880.375,-201013.703,-200687.172,-200821.422
26.132,-198074.312,-198240.188,-197891.047,-198057.797
26.142,-194512.344,-194679.75,-194338.516,-194506.75
26.152,-190341.672,-190530.812,-190177.75,-190367.672
26.162,-184594.688,-184841.797,-184439.688,-184687.578
26.172,-177054.828,-177331.781,-176908.469,-177186.172
26.182,-168616.656,-168887.172,-168478.875,-168750.109
26.192,-160180.359,-160412.922,-160052.672,-160285.844
26.202,-152988.594,-153142.172,-152872.906,-153027
26.212,-146502.828,-146655.172,-146401.328,-146554.109
26.222,-139429.844,-139583.312,-139343.312,-139497.188
26.232,-132640.391,-132740.484,-132571.109,-132671.516
26.242,-126938.133,-126981.805,-126888.164,-126932.078
26.252,-123326.406,-123261.727,-123298.5,-123233.969
26.262,-122226.797,-122099.922,-122222.086,-122095.352
26.272,-121438.953,-121350.422,-121458.195,-121369.773
26.282,-119937.836,-119861.023,-119981.359,-119904.648
26.292,-118446.227,-118361.742,-118514.977,-118430.586
26.302,-117188.094,-117097.266,-117282.25,-117191.523
26.312,-116398.258,-116283.523,-116518.164,-116403.555
26.322,-117062.5,-116880.961,-117206.438,-117025.133
26.332,-120274.414,-120013.117,-120438.844,-120177.906
26.342,-125382.078,-125105.258,-125562.961,-125286.539
26.352,-131159.719,-130887.484,-131354.969,-131083.125
26.362,-138036.406,-137725.578,-138242.938,-137932.578
26.372,-147062.562,-146697.188,-147276.297,-146911.453
26.382,-157243.469,-156906.578,-157461.719,-157125.297
26.392,-166176.297,-165939.281,-166400.141,-166163.453
26.402,-172669.203,-172534.75,-172900.938,-172766.688
26.412,-176749.391,-176699.344,-176991.609,-176941.641
26.422,-179177.578,-179169.734,-179431.75,-179423.938
26.432,-180725.484,-180742.125,-180992.438,-181009.062
26.442,-181871.078,-181890.172,-182150.797,-182169.906
26.452,-183523.391,-183511.719,-183814.734,-183803.141
26.462,-185535.016,-185531.578,-185836.781,-185833.422
26.472,-187449.688,-187445.156,-187761.562,-187757.094
26.482,-189598.656,-189589.234,-189919.578,-189910.25
26.492,-190940.719,-190990.266,-191271.578,-191321.109
26.502,-190839.344,-190924.422,-191182.031,-191267.047
26.512,-189810.203,-189921.938,-190166.078,-190277.688
26.522,-187300.5,-187472.453,-187672.016,-187843.734
26.532,-183339.328,-183533.406,-183729.5,-183923.281
26.542,-178605.344,-178807.25,-179016.094,-179217.672
26.552,-174026.656,-174188.125,-174458.203,-174619.406
26.562,-170311.266,-170437.562,-170761.766,-170887.875
26.572,-167072.328,-167177.016,-167540.719,-167645.266
26.582,-165230.422,-165251.094,-165712.641,-165733.422
26.592,-165294.781,-165264.219,-165784.922,-165754.625
26.602,-166834.141,-166751.578,-167327.172,-167245.031
26.612,-170287,-170136.219,-170776.812,-170626.641
26.622,-175644.109,-175453.734,-176124.984,-175935.297
26.632,-181256.641,-181110.578,-181727.844,-181582.328
26.642,-185181.281,-185119.156,-185646.844,-185585.031
26.652,-187389.625,-187368.609,-187853.312,-187832.484
26.662,-189238.766,-189208.969,-189700.766,-189671.172
26.672,-191343.5,-191312.297,-191802.641,-191771.625
26.682,-193130.266,-193121.531,-193586.625,-193578.031
26.692,-194811.969,-194790.219,-195265.219,-195243.625
26.702,-197002.719,-196962.531,-197451.047,-197411.062
26.712,-199885.203,-199820.859,-200326.625,-200262.5
26.722,-203465.266,-203386.391,-203897.812,-203819.203
26.732,-207307.969,-207227.766,-207730.844,-207650.859
26.742,-212134.594,-212005.375,-212545.609,-212416.688
26.752,-217524.938,-217421.859,-217923.016,-217820.156
26.762,-221710.422,-221667.141,-222097.625,-222054.469
26.772,-224922.25,-224894.766,-225300.062,-225272.641
26.782,-227567.641,-227565.172,-227936.625,-227934.172
26.792,-229800.719,-229801.109,-230161.188,-230161.578
26.802,-232063.625,-232060.562,-232415.125,-232412.062
26.812,-234261.938,-234265.609,-234604.234,-234607.891
26.822,-236323.969,-236325.172,-236656.906,-236658.078
26.832,-239116.031,-239071.516,-239438.312,-239393.828
26.842,-243104.312,-243030.141,-243414.172,-243340.062
26.852,-247599.625,-247524.688,-247896.422,-247821.531
26.862,-252221.469,-252147.188,-252505.078,-252430.812
26.872,-256599.031,-256548.844,-256869.781,-256819.578
26.882,-260083.125,-260070.953,-260341.906,-260329.672
26.892,-262899.438,-262896.219,-263146.844,-263143.531
26.902,-265510.25,-265513.656,-265746.281,-265749.625
26.912,-267749.875,-267765.562,-267974.781,-267990.375
26.922,-270305.875,-270286.156,-270519.25,-270499.469
26.932,-273891.969,-273843.062,-274093.031,-274044.031
26.942,-277639.875,-277610.719,-277828.5,-277799.219
26.952,-280732.938,-280728.656,-280909.594,-280905.219
26.962,-283283.531,-283289.719,-283448.562,-283454.688
26.972,-285849.656,-285842.719,-286003.094,-285996.062
26.982,-288892.031,-288868.594,-289033.656,-289010.062
26.992,-291938.594,-291929.719,-292068.438,-292059.438
27.002,-294762.75,-294752.312,-294881,-294870.469
27.012,-297862.688,-297838.719,-297969.344,-297945.25
27.022,-300915.938,-300908.875,-301011.156,-301003.938
27.032,-303428.344,-303439.531,-303512.375,-303523.438
27.042,-305457.094,-305480.375,-305530.188,-305553.312
27.052,-307229.375,-307253.062,-307291.656,-307315.219
27.062,-309195.094,-309202.656,-309246.594,-309254.062
27.072,-311458.125,-311461.156,-311499,-311501.875
27.082,-313448.625,-313472.562,-313479,-313502.781
27.092,-314650.562,-314701.25,-314670.656,-314721.188
27.102,-315268.906,-315326.812,-315278.875,-315336.625
27.112,-315565.25,-315631.969,-315565.188,-315631.75
27.122,-315269.469,-315359.312,-315259.406,-315349.125
27.132,-313989.312,-314110.688,-313969.281,-314090.531
27.142,-311747.562,-311886.719,-311717.531,-311856.562
27.152,-309098.406,-309230.5,-309058.281,-309190.281
27.162,-306654.656,-306762.844,-306604.5,-306712.531
27.172,-304927.469,-304996.938,-304867.375,-304936.719
27.182,-304229.75,-304257.938,-304160.062,-304188.094
27.192,-304706.25,-304691.406,-304627.438,-304612.438
27.202,-306300.688,-306255.75,-306213.281,-306168.188
27.212,-308330.25,-308288.156,-308234.719,-308192.469
27.222,-310387.406,-310345.844,-310284.062,-310242.375
27.232,-312274.094,-312249.938,-312163.281,-312139
27.242,-313413.5,-313422.281,-313295.281,-313303.938
27.252,-313967.688,-313982.75,-313842.156,-313857.125
27.262,-314410.031,-314425.844,-314277.438,-314293.156
27.272,-314707.812,-314730.938,-314568.438,-314591.469
27.282,-314603.281,-314644.531,-314457.25,-314498.406
27.292,-313660.844,-313736.094,-313508.062,-313583.25
27.302,-311533.469,-311643.156,-311373.625,-311483.25
27.312,-308777.312,-308882.688,-308610.312,-308715.625
27.322,-306118.125,-306210.344,-305944.25,-306036.438
27.332,-303486.344,-303576.562,-303305.906,-303396.062
27.342,-300872.875,-300950.594,-300686.094,-300763.75
27.352,-298747.312,-298794.469,-298554.781,-298601.875
27.362,-297473.656,-297486.062,-297276.312,-297288.625
27.372,-297305.219,-297275.031,-297104.094,-297073.812
27.382,-298298.094,-298237.594,-298094.406,-298033.781
27.392,-299645,-299597.469,-299439.406,-299391.75
27.402,-300391.969,-300377.312,-300184.438,-300169.719
27.412,-300157.719,-300177.938,-299948.031,-299968.156
27.422,-299136.344,-299172.375,-298924.344,-298960.312
27.432,-297896.188,-297926.312,-297682.094,-297712.125
27.442,-297078.375,-297082.531,-296862.875,-296866.969
27.452,-296983.906,-296964.125,-296767.938,-296748.062
27.462,-297544.344,-297506.969,-297328.781,-297291.312
27.472,-298392.062,-298357.344,-298177.5,-298142.719
27.482,-299085.469,-299060.062,-298872.188,-298846.719
27.492,-299932.125,-299891.312,-299720.656,-299679.75
27.502,-301301.875,-301247,-301092.906,-301037.938
27.512,-303067.969,-303006.219,-302862.125,-302800.281
27.522,-305132.688,-305066,-304930.5,-304863.719
27.532,-307256.594,-307200.844,-307058.406,-307002.594
27.542,-308782.312,-308761.812,-308588.062,-308567.5
27.552,-309432.344,-309437.656,-309241.75,-309247.062
27.562,-309592.969,-309607.312,-309406.094,-309420.438
27.572,-309354.844,-309385.938,-309171.781,-309202.906
27.582,-308539.75,-308587.438,-308360.531,-308408.219
27.592,-307493.562,-307533.688,-307318.344,-307358.469
27.602,-306872.875,-306887.625,-306702.219,-306716.969
27.612,-306897.531,-306890.625,-306732.062,-306725.188
27.622,-307594.938,-307565.219,-307435.344,-307405.594
27.632,-308710.688,-308679.688,-308557.375,-308526.375
27.642,-309540.094,-309531.875,-309393.125,-309384.906
27.652,-309676.938,-309694.625,-309536.219,-309553.906
27.662,-308878.344,-308929.625,-308743.688,-308795.031
27.672,-307313.812,-307376.062,-307185.156,-307247.469
27.682,-305586.406,-305641.031,-305463.969,-305518.656
27.692,-304052.594,-304095.688,-303936.719,-303979.844
27.702,-302459,-302511.594,-302349.875,-302402.562
27.712,-300300.531,-300370.969,-300198.219,-300268.75
27.722,-297909.594,-297969.406,-297814.312,-297874.188
27.732,-295633.719,-295689.656,-295545.719,-295601.75
27.742,-293000.938,-293076.25,-292920.406,-292995.781
27.752,-289467.656,-289571.688,-289394.594,-289498.688
27.762,-285159.375,-285271.625,-285093.875,-285206.219
27.772,-280642.656,-280743.219,-280585.031,-280685.688
27.782,-276547.438,-276617.625,-276498.094,-276568.375
27.792,-272767.844,-272836.5,-272727.156,-272795.875
27.802,-268393.656,-268488.094,-268361.781,-268456.312
27.812,-263387.188,-263482.531,-263364.469,-263459.906
27.822,-258299.188,-258381.594,-258285.969,-258368.469
27.832,-253686.594,-253731.609,-253683.266,-253728.391
27.842,-250412.609,-250393.297,-250419.516,-250400.297
27.852,-248955.594,-248876.141,-248972.828,-248893.5
27.862,-248919.516,-248810.359,-248947.016,-248837.984
27.872,-249473.703,-249364.25,-249511.328,-249402
27.882,-250097.156,-249993.859,-250144.781,-250041.609
27.892,-250876.484,-250770.141,-250933.953,-250827.734
27.902,-251666.078,-251576.656,-251733.219,-251643.922
27.912,-251682.547,-251637.75,-251759.422,-251714.734
27.922,-250488.344,-250487.25,-250575.25,-250574.266
27.932,-247808.609,-247866.375,-247906.062,-247963.906
27.942,-242916.062,-243052.734,-243025.109,-243161.828
27.952,-235960.953,-236137.234,-236082.938,-236259.25
27.962,-227884.969,-228068.016,-228021.141,-228204.203
27.972,-219790.156,-219934.719,-219941.344,-220085.922
27.982,-212699.609,-212789.172,-212865.891,-212955.531
27.992,-206319.547,-206391.109,-206501.094,-206572.734
28.002,-200133.906,-200188.094,-200331.219,-200385.484
28.012,-194185.891,-194217.547,-194399.391,-194431.172
28.022,-189403.656,-189361.156,-189632.672,-189590.375
28.032,-186790.688,-186673.75,-187032.859,-186916.234
28.042,-185611.125,-185472.625,-185864.547,-185726.391
28.052,-185439.328,-185262.453,-185702.406,-185525.922
28.062,-186924.391,-186700,-187194.406,-186970.469
28.072,-188991.5,-188802.734,-189267.156,-189078.797
28.082,-189795.141,-189674.734,-190077.812,-189957.719
28.092,-189470.094,-189376.438,-189761.047,-189667.688
28.102,-188448.719,-188387.406,-188748.703,-188687.609
28.112,-186661.688,-186621,-186971.656,-186931.156
28.122,-185128.656,-185054.062,-185447.938,-185373.594
28.132,-184687.266,-184584.375,-185013.703,-184911.109
28.142,-184367.578,-184292.422,-184700.547,-184625.656
28.152,-183434.781,-183379.812,-183775.016,-183720.25
28.162,-182225.172,-182177.688,-182572.797,-182525.516
28.172,-180517.422,-180501.781,-180873.078,-180857.562
28.182,-177605.531,-177635.219,-177971.328,-178001.047
28.192,-173951.156,-173977.75,-174328.516,-174355.141
28.202,-170686.766,-170685.812,-171074.828,-171073.953
