Time,Tower_FX,Tower_FY,Tower_MY,Tower_MZ
33.63,18084.5432,29828430.7,1.872235498E-04,1641788.08
33.64,30419.6315,29827947.6,1.838938734E-04,1278000.56
33.65,96184.3028,29827474.6,1.689161316E-04,351760.837
33.66,240101.45,29827008,1.431828977E-04,-1525029.99
33.67,118427.726,29826535.5,1.581306996E-04,-1086164.09
33.68,103563.321,29826056.8,1.536707759E-04,-1393512.95
33.69,143059.522,29825575.7,1.424533588E-04,-2153951.49
33.7,163602.093,29825084.9,1.324376466E-04,-2812317.34
33.71,20829.7598,29824580.2,1.14723793E-04,-1857271.11
33.72,108556.536,29824064.4,1.007775065E-04,-2822202.85
33.73,109374.614,29823533.1,8.370383835E-05,-3093741.8
33.74,46074.8881,29822981.6,5.828607625E-05,-2723266.47
33.75,62453.5085,29822411.8,3.994589436E-05,-2953659.8
33.76,-110642.131,29821823.8,-1.316127368E-05,-1295004.67
33.77,-283308.057,29821222.5,-7.98757875E-05,806163.427
33.78,-312413.874,29820604,-1.241471041E-04,1929610.53
33.79,-250066.632,29819960.5,-1.388273017E-04,2195945.83
33.8,-193517.511,29819293.1,-1.393786627E-04,2328170.31
33.81,11463.8232,29818609.7,-8.548327681E-05,796424.975
33.82,1135.60849,29817922.2,-7.256105693E-05,887883.769
33.83,108327.299,29817236.1,-2.50288175E-05,-204294.525
33.84,166342.133,29816555.4,1.329051183E-05,-1058364.11
33.85,55300.6566,29815885.2,5.360867009E-07,-379090.425
33.86,-12146.1838,29815228.8,-1.204533066E-05,154248.705
33.87,82970.7511,29814592.8,1.810411437E-05,-754666.901
33.88,-53553.3329,29813981.9,-1.742396247E-05,414947.772
33.89,74981.5348,29813398.4,1.884135379E-05,-745205.342
33.9,79112.7209,29812843.7,2.48339539E-05,-954817.985
33.91,40579.6286,29812318.6,1.833398457E-05,-774057.461
33.92,12646.9057,29811823.1,1.108753642E-05,-579286.823
33.93,-37110.6155,29811357.4,-4.217285609E-06,-87144.5933
33.94,-154397.147,29810921.8,-3.961142051E-05,1209892.31
33.95,45.0393185,29810514.1,-8.237515322E-06,76222.804
33.96,-94080.1638,29810132.9,-3.067438858E-05,1047157.57
33.97,-107271.872,29809777.8,-3.594895397E-05,1408678.78
33.98,-33228.043,29809446.4,-2.206545057E-05,949125.466
33.99,-514039.254,29809138.6,-1.187005296E-04,5849618.33
34,-339067.988,29808849.2,-9.870099566E-05,5358312.36
34.01,-349474.398,29808573.9,-1.062956243E-04,6309017.71
34.02,-322376.652,29808318.2,-1.067224054E-04,6791474.58
34.03,-237060.391,29808089,-9.973239316E-05,6606425.1
34.04,-156592.085,29807889.8,-9.546050303E-05,6202888.81
34.05,2237.65707,29807726.8,-8.738662406E-05,4762910.25
34.06,-68451.4566,29807596.4,-1.029811328E-04,5194268.05
34.07,-192084.222,29807487.6,-1.22816292E-04,6304872.96
34.08,60473.9941,29807412.7,-1.281670786E-04,3955879.34
34.09,-82973.7453,29807363.3,-1.498471617E-04,4926289.25
34.1,-209405.711,29807331,-1.676814611E-04,6038819.98
34.11,-117913.762,29807331.1,-1.86516097E-04,5320003.49
34.12,-256730.928,29807349.4,-1.987905599E-04,6660287.45
34.13,-174461.576,29807390.3,-2.223512808E-04,6096806.97
34.14,-218682.868,29807451.5,-2.392820249E-04,6606939.54
34.15,-9312.59565,29807533.3,-2.890510364E-04,4641788.04
34.16,-83028.8337,29807625.9,-3.12947171E-04,4993980.02
34.17,-111361.426,29807718.3,-3.39111945E-04,5045656.7
34.18,-164099.481,29807816.8,-3.546594081E-04,5446811.56
34.19,-138504.917,29807917.3,-3.828518227E-04,5185112.99
34.2,-334577.799,29808010.9,-3.542105018E-04,7085643.97
34.21,-407436.824,29808098.9,-3.387019853E-04,8232834.01
34.22,-375566.642,29808189.1,-3.500385031E-04,8523799.36
34.23,-367423.405,29808269.8,-3.650699739E-04,8934836.02
34.24,-140236.058,29808352.8,-4.745211096E-04,7092887.87
34.25,-157933.564,29808427.6,-5.228657154E-04,7116205.74
34.26,-131047.401,29808489.6,-5.912056464E-04,6699716.45
34.27,-234510.657,29808539.5,-5.972416432E-04,7544049.35
34.28,-128593.869,29808584.5,-6.906649239E-04,6533330.91
34.29,-95432.7683,29808628.1,-7.62254964E-04,5993055.02
34.3,-202010.975,29808653.4,-7.579713213E-04,6746702.38
34.31,-113701.862,29808680.6,-8.459049789E-04,5826173.96
34.32,-211527.71,29808699.8,-8.270212019E-04,6565927.95
34.33,-222349.475,29808711,-8.439997767E-04,6660815.91
34.34,-217364.016,29808724.1,-8.656609039E-04,6648484.29
34.35,-242430.62,29808729.8,-8.66838509E-04,6913447.66
34.36,-370430.453,29808724.5,-7.805042804E-04,8274282.81
34.37,-509617.539,29808708.4,-6.531233384E-04,10070574.3
34.38,-608929.962,29808685.2,-5.301241077E-04,11815592.2
34.39,-535740.355,29808659.2,-5.524954052E-04,12053957.6
34.4,-359953.646,29808635.9,-7.16660716E-04,11037111.8
34.41,-402534.797,29808603,-7.441527081E-04,11713776.4
34.42,-334534.723,29808570.9,-8.817362401E-04,11347995.3
34.43,-283050.161,29808546.9,-1.026482087E-03,10970126.4
34.44,-276718.984,29808521.3,-1.143256589E-03,10874452
34.45,-205621.87,29808505.4,-1.330725537E-03,10095221.2
34.46,-106100.423,29808502.7,-1.567563767E-03,8839367.01
34.47,-33231.352,29808508.1,-1.796154009E-03,7583885.12
34.48,-36731.4616,29808512.9,-1.937541294E-03,6911458.05
34.49,-41129.1913,29808517.9,-2.049054388E-03,6272655.85
34.5,131901.331,29808540.5,-2.356663947E-03,3890607.29
34.51,59194.508,29808553.9,-2.377265326E-03,3563946.24
34.52,75777.5673,29808559.2,-2.457112781E-03,2544578.41
34.53,205890.765,29808578.9,-2.659720179E-03,415287.695
34.54,157880.335,29808582.2,-2.630937732E-03,-218268.561
34.55,32886.4636,29808567.4,-2.4357512E-03,90584.9615
34.56,80792.9953,29808561.8,-2.405802216E-03,-939449.666
34.57,154353.762,29808557.5,-2.410378848E-03,-2285440.95
34.58,-79262.4078,29808525.3,-1.960818697E-03,-693909.487
34.59,80399.691,29808493.3,-2.005615703E-03,-2400998.82
34.6,-60464.4992,29808445.3,-1.631716322E-03,-1411284.01
34.61,278555.027,29808378.1,-1.974489274E-03,-4878949.65
34.62,326670.029,29808274.1,-1.980643781E-03,-6197990.9
34.63,329260.588,29808121.3,-1.922058337E-03,-7177166.29
34.64,399663.179,29807940.6,-1.93945845E-03,-8739308.36
34.65,296224.051,29807736.4,-1.657245232E-03,-8663199.94
34.66,91079.7926,29807528.9,-1.120446309E-03,-7238590.47
34.67,334985.868,29807323.9,-1.257874347E-03,-9716328.5
34.68,354506.031,29807104.9,-1.106765604E-03,-10491320.9
34.69,254048.686,29806874.7,-7.497056138E-04,-10096875.4
34.7,263369.183,29806640.6,-5.266095976E-04,-10457320.6
34.71,234367.795,29806409.8,-2.30774371E-04,-10390581.4
34.72,240706.29,29806183.6,7.317191528E-06,-10566281.3
34.73,190798.019,29805963.3,3.428408476E-04,-10140364.5
34.74,228125.316,29805748.9,5.242675503E-04,-10426489
34.75,225556.219,29805541.6,7.504926183E-04,-10364441.2
34.76,344247.535,29805339.5,7.236081573E-04,-11491463.1
34.77,152652.822,29805165.3,1.238199877E-03,-9768628.14
34.78,54841.4314,29805027.1,1.653043623E-03,-8487969.22
34.79,-54696.3416,29804915.6,2.127631768E-03,-6791185.04
34.8,-118921.889,29804835.5,2.524282078E-03,-5283591.64
34.81,-136873.515,29804775.5,2.806694511E-03,-4086477.14
34.82,-107848.162,29804737.7,2.939657667E-03,-3344263.98
34.83,15294.9158,29804723.8,2.800387155E-03,-3657742.27
34.84,-24252.6518,29804760.9,2.884194108E-03,-2690939.5
34.85,27635.2478,29804850.1,2.758435786E-03,-2588328.56
34.86,-14077.9804,29804994.4,2.779398513E-03,-1697703.93
34.87,141404.674,29805192.6,2.376237488E-03,-2732486.62
34.88,144910.267,29805458.1,2.201500911E-03,-2662114.94
34.89,78591.5679,29805802.9,2.168741695E-03,-1953743.1
34.9,-33896.6506,29806212,2.282029906E-03,-624102.973
34.91,68307.4888,29806674.9,1.986564285E-03,-1191097.79
34.92,-123786.654,29807206.4,2.273771846E-03,908020.682
34.93,-130508.647,29807798,2.24134158E-03,1575385.05
34.94,-56568.333,29808435.4,2.020631842E-03,1443748.18
34.95,-212499.98,29809135.1,2.243753112E-03,3366053.15
34.96,-273365.964,29809881.5,2.31893433E-03,4679550.9
34.97,-24008.6007,29810662,1.703854024E-03,3007816.62
34.98,112736.974,29811495.3,1.170822137E-03,1770362.76
34.99,31119.7382,29812385.9,1.048757105E-03,2307614.88
35,196066.474,29813311.1,4.316962087E-04,562894.077
35.01,129058.465,29814265,2.880609931E-04,727514.318
35.02,-1051.9143,29815238.6,3.5869991E-04,1653451.01
35.03,41167.4665,29816226.1,1.419967415E-04,1197261.48
35.04,123141.414,29817228.3,-1.734414965E-04,227859.329
35.05,44233.432,29818241,-1.457363543E-04,640837.524
35.06,-42476.4825,29819257.8,-3.063409717E-05,1329276.21
35.07,-44731.9793,29820274.8,-4.447016744E-05,1405036.95
35.08,-34950.4818,29821288.5,-8.230755991E-05,1359638.39
35.09,39054.2451,29822295.1,-2.834394233E-04,630802.695
35.1,-75162.311,29823289.2,-7.305918131E-05,1600923.22
35.11,-177777.838,29824266.8,1.822073136E-04,2735439.21
35.12,-128974.506,29825228.1,1.320934535E-04,2623956.45
35.13,-12860.727,29826171.4,-1.300995543E-04,1697498.17
35.14,-91020.5638,29827094.8,-3.762490334E-06,2401051.37
35.15,64823.3318,29828000.5,-4.082151179E-04,940916.014
35.16,4452.10895,29828887.7,-3.646469139E-04,1272332.24
35.17,-88425.7124,29829754.9,-1.975949857E-04,2054972.07
35.18,-278044.837,29830605.4,2.846188578E-04,4069571.67
35.19,-197265.12,29831444.3,2.020798276E-04,3842434.35
35.2,-171174.329,29832272.9,1.823476213E-04,3953505.14
35.21,-156502.253,29833092.1,1.41584608E-04,4065711.23
35.22,-254695.73,29833904.2,3.607937278E-04,5265952.26
35.23,-339999.102,29834709.3,5.934300587E-04,6566212.19
35.24,-238166.452,29835514.3,3.863805053E-04,6189829.46
35.25,-122881.429,29836325.2,5.243362444E-05,5387388.54
35.26,-229526.649,29837140.8,1.853417664E-04,6474364.75
35.27,-313564.692,29837961.9,3.24286856E-04,7582184.14
35.28,-359272.639,29838791.8,4.169163581E-04,8514676.87
35.29,-171972.57,29839640.9,-6.955630446E-05,7186054.37
35.3,-104797.131,29840514,-3.852990231E-04,6553117.86
35.31,-32031.0153,29841410.5,-7.582028292E-04,5645349
35.32,-20824.065,29842329.6,-9.935130383E-04,5171164.91
35.33,-44020.748,29843264.2,-1.116415349E-03,5003515.66
35.34,20526.3919,29844221.1,-1.40625036E-03,4018164.54
35.35,-47879.6585,29845193.6,-1.369802363E-03,4209751.58
35.36,-83973.6432,29846181.6,-1.342658707E-03,4248350.12
35.37,-16917.4964,29847194.2,-1.517876068E-03,3367026.88
35.38,-57230.4702,29848220.5,-1.45169769E-03,3398734.33
35.39,-17026.5985,29849260.1,-1.540831841E-03,2727377.02
35.4,418.161586,29850311.4,-1.576768294E-03,2210765.55
35.41,-121438.422,29851361.9,-1.275837562E-03,3056486.23
35.42,16844.1875,29852424,-1.508211375E-03,1621376.9
35.43,69847.1859,29853488.9,-1.603831009E-03,723930.275
35.44,886.821441,29854540.4,-1.438582449E-03,909673.305
35.45,-56185.8535,29855585.4,-1.244796833E-03,1189561.84
35.46,-9989.30451,29856628.1,-1.242889266E-03,613044.679
35.47,-152829.994,29857659.2,-8.402285047E-04,1836492.68
35.48,-152739.386,29858681.5,-6.894067693E-04,1996023.53
35.49,-273112.879,29859692.7,-2.857671776E-04,3399252.3
35.5,-461917.06,29860686,2.945007067E-04,5782624.52
35.51,-224649.39,29861669.7,2.590006092E-05,4375501.51
35.52,-223565.239,29862631.5,1.009541764E-04,4727797.49
35.53,-34863.9951,29863576.5,-2.474990108E-04,3132868.49
35.54,-98111.3631,29864507.1,-1.739092313E-04,3608744.67
35.55,-172869.978,29865419.5,-5.249188842E-05,4330936.12
35.56,-79517.5589,29866326,-2.204542079E-04,3577808.01
35.57,-36958.3019,29867225.6,-3.295229912E-04,3088505.51
35.58,-15483.8118,29868118.6,-4.147775835E-04,2681814.27
35.59,34058.992,29869008.3,-5.490935145E-04,1947649.3
35.6,-118216.989,29869889.3,-3.223923222E-04,3120484.38
35.61,81966.6428,29870772.9,-6.561923235E-04,1143994.92
35.62,141445.028,29871656.6,-8.050687632E-04,101690.501
35.63,94838.273,29872527.9,-7.843907999E-04,-51087.5072
35.64,-70240.2442,29873389.8,-5.259654222E-04,1145315.38
35.65,-138531.768,29874248.6,-3.563677549E-04,1817934.67
35.66,-48605.496,29875108,-4.175688093E-04,1099959.52
35.67,-61056.3389,29875955.3,-3.555256088E-04,1179880.78
35.68,-81228.3677,29876786.2,-2.851238916E-04,1363505.38
35.69,-137165.241,29877599.6,-1.569210458E-04,1978916.23
35.7,-111021.743,29878394.4,-1.391473067E-04,1916677.92
35.71,-141607.107,29879167.3,-5.497222554E-05,2363419.48
35.72,-193310.914,29879915.4,5.813391144E-05,3090303.24
35.73,-425493.999,29880635.8,4.262702207E-04,5763110.68
35.74,-373102.98,29881330.5,4.568772399E-04,6155307.26
35.75,-250082.11,29881998.6,3.572540716E-04,5698757.2
35.76,-36810.4759,29882644.4,8.166262362E-05,3962472.9
35.77,34481.8088,29883274,-7.932609904E-05,3084048.57
35.78,-3718.33483,29883881.4,-1.185509145E-04,3102356.93
35.79,194030.189,29884471.9,-4.226626237E-04,859351.189
35.8,192345.661,29885041,-5.206258542E-04,129162.373
35.81,109181.216,29885581.8,-5.046502358E-04,208900.327
35.82,162984.28,29886105,-6.032004012E-04,-830691.988
35.83,77353.7317,29886609.1,-5.388153366E-04,-577817.399
35.84,-103580.237,29887093.6,-3.359437481E-04,859475.977
35.85,-361491.75,29887565.2,1.840991111E-06,3567158.35
35.86,-342556.428,29888026.9,9.462822165E-05,4166158.01
35.87,-330682.794,29888463.9,1.724705546E-04,4788471.51
35.88,-264345.793,29888866.3,1.654549169E-04,4788462.45
35.89,-386550.709,29889231.8,3.201942369E-04,6498164.12
35.9,-182089.418,29889565.3,1.510460957E-04,5207745.24
35.91,-115453.249,29889869.8,6.300100973E-05,4775872.06
35.92,77285.3307,29890149.5,-1.772530411E-04,2849543.79
35.93,97043.359,29890405.3,-2.845995187E-04,2177246.28
35.94,134995.523,29890631.1,-4.045843904E-04,1254770.64
35.95,77207.4264,29890827.9,-4.218249181E-04,1224160.72
35.96,258704.285,29891003.6,-6.436455367E-04,-1053727.45
35.97,188701.035,29891154.3,-6.456703936E-04,-1236617.24
35.98,214057.52,29891279.1,-7.076661553E-04,-2197139.25
35.99,-53938.4085,29891381.8,-4.715465998E-04,-213212.25
36,-171912.476,29891473.2,-3.063816893E-04,962207.872
36.01,-233292.141,29891559.9,-1.639017465E-04,1922237.03
36.02,-193681.273,29891627.6,-1.15300178E-04,2013924.29
36.03,-318101.306,29891666.6,6.772268899E-05,3650199.8
36.04,-326272.661,29891673.9,1.524363628E-04,4419618.39
36.05,-239037.307,29891649.5,1.311923771E-04,4255825.46
36.06,-107972.637,29891593.2,2.713276351E-05,3396204.23
36.07,-14056.9439,29891510.9,-8.571717536E-05,2550461.8
36.08,-3672.03913,29891404.1,-1.437500485E-04,2289364.62
36.09,106319.615,29891276.6,-2.982849048E-04,999874.43
36.1,261601.075,29891132.1,-5.164355314E-04,-1015091.41
36.11,180012.607,29890965.8,-5.254062325E-04,-1046833.33
36.12,203811.173,29890781.5,-5.994395634E-04,-1912381.45
36.13,282419.892,29890587,-7.124352374E-04,-3337391.84
36.14,247424.328,29890380.3,-7.131846479E-04,-3804198.29
36.15,272694.584,29890164.6,-7.470218805E-04,-4753546.93
36.16,107091.064,29889942.8,-5.700871686E-04,-3796278.12
36.17,104019.248,29889722,-5.038367563E-04,-4017512.42
36.18,75154.2116,29889501.3,-4.000242255E-04,-3914234.79
36.19,-83448.4838,29889276.5,-1.51425353E-04,-2422357.72
36.2,98703.9589,29889042.8,-2.258688779E-04,-3918112.27
36.21,68141.8494,29888791.5,-1.280893659E-04,-3706616.28
36.22,-20934.1268,29888525,3.246443001E-05,-2847604.13
36.23,-871.822987,29888241.8,9.757439115E-05,-2813957.44
36.24,45098.3913,29887941.5,1.207366376E-04,-3076985.34
36.25,100832.04,29887624.9,1.095460558E-04,-3558118.32
36.26,98530.544,29887295.2,1.420631394E-04,-3589893.35
36.27,53220.334,29886957.2,2.223080167E-04,-3174949.12
36.28,117787.933,29886611.7,1.89225669E-04,-3733402.64
36.29,8868.44791,29886266,3.358420536E-04,-2702778.6
36.3,99180.9961,29885920,2.783026456E-04,-3402496.4
36.31,172036.859,29885574.2,2.11999998E-04,-4132644.3
36.32,167904.149,29885237.5,2.102678691E-04,-4292651.36
36.33,106159.36,29884911.8,2.827445298E-04,-3850228.9
36.34,40491.591,29884599.8,3.839652124E-04,-3195210.5
36.35,79216.0652,29884300.3,3.78887143E-04,-3411287.6
36.36,40638.4801,29884017.1,4.516007553E-04,-2947442.7
36.37,76421.6466,29883750,4.380416169E-04,-3142706.08
36.38,62779.2443,29883499.4,4.704670743E-04,-2923887.54
36.39,97059.6572,29883266.4,4.417677669E-04,-3162390.36
36.4,22420.0095,29883053.1,5.364635071E-04,-2390070.72
36.41,63779.6308,29882857.5,5.045587768E-04,-2601972.28
36.42,109835.139,29882677.8,4.503194455E-04,-2958876.65
36.43,80215.8667,29882520.1,4.727211534E-04,-2691093.43
36.44,81605.5866,29882381.5,4.644771392E-04,-2661570.58
36.45,177182.288,29882259.1,3.350169284E-04,-3576659.03
36.46,116169.797,29882158.6,3.77893897E-04,-3168060.68
36.47,216396.559,29882075.6,2.337756983E-04,-4231719.79
36.48,198737.108,29882010.5,2.191916503E-04,-4344672.17
36.49,141470.968,29881966.9,2.680490264E-04,-4027210.49
36.5,75746.6219,29881941,3.568823701E-04,-3456385.43
36.51,889.842662,29881933.7,4.827488383E-04,-2618816.36
36.52,-70999.6749,29881942.9,6.255096398E-04,-1619719.31
36.53,-185725.31,29881966.6,8.381731176E-04,-12842.2706
36.54,-119213.654,29881995.3,8.293379826E-04,50687.1459
36.55,-123377.127,29882029.4,8.707732688E-04,637694.977
36.56,-119985.892,29882072.7,8.799542189E-04,1114292.98
36.57,-204659.659,29882124.4,9.899725736E-04,2448487.45
36.58,-24702.7171,29882179.8,7.564494391E-04,1306771.06
36.59,14248.1049,29882247.8,6.395373756E-04,1100611.13
36.6,6808.99497,29882335.8,5.626481282E-04,1204314.42
36.61,42656.0177,29882437.4,4.349418169E-04,887514.201
36.62,-72075.035,29882554.2,5.031077552E-04,1973962.57
36.63,-13333.6704,29882683.5,3.795383624E-04,1585515.72
36.64,59489.5343,29882828.7,2.217488584E-04,903879.318
36.65,91650.0438,29882993.1,9.545019457E-05,409420.801
36.66,28097.813,29883174,9.60186188E-05,785340.991
36.67,8358.0888,29883368.5,7.018861723E-05,880545.977
36.68,-25108.1815,29883575.6,7.842337136E-05,1167210.56
36.69,-58220.7915,29883794.2,1.004744978E-04,1523187.44
36.7,54737.2373,29884023.8,-5.942172961E-05,491734.007
36.71,-114860.155,29884260.8,1.205629272E-04,2004393.57
36.72,-80549.2947,29884502.8,8.45482855E-05,1879321.04
36.73,-90795.0447,29884748.5,9.855135129E-05,2137834.47
36.74,13579.3517,29884995.9,-4.228176907E-05,1235969.18
36.75,61767.34,29885244.4,-1.426109481E-04,633027.813
36.76,-52233.0527,29885489.7,-4.40492647E-05,1520086.63
36.77,15725.4152,29885732,-1.38679809E-04,875849.294
36.78,-58688.2469,29885970.4,-6.439839372E-05,1503419.89
36.79,5156.52322,29886204.6,-1.451492044E-04,909124.336
36.8,-136603.967,29886433.6,2.063438275E-05,2233852.68
36.81,-64769.2937,29886657.8,-4.432958842E-05,1754683.94
36.82,-47918.5575,29886877.7,-6.166834103E-05,1663799.53
36.83,74927.2451,29887092.4,-2.219139091E-04,435799.037
36.84,-19922.9142,29887300.5,-1.445392183E-04,1089765.98
36.85,72053.7723,29887502.5,-2.653209314E-04,99166.9947
36.86,56703.0659,29887699.4,-2.718913557E-04,-18461.1122
36.87,81644.7734,29887889.8,-3.183379192E-04,-516886.398
36.88,-11047.6454,29888074.9,-2.213489761E-04,126883.395
36.89,131755.232,29888257,-3.728278722E-04,-1353592.16
36.9,85142.526,29888434.3,-3.337482001E-04,-1269794
36.91,119467.513,29888605.7,-3.725388975E-04,-1891264.79
36.92,131562.151,29888772.5,-3.846442215E-04,-2335509.77
36.93,1535.24055,29888933.9,-2.329057043E-04,-1375107.79
36.94,74860.0992,29889093,-2.715942061E-04,-2103912.61
36.95,11592.2576,29889247.4,-1.753440451E-04,-1616335.66
36.96,21899.7489,29889397.1,-1.478254954E-04,-1715348.48
36.97,-66544.4116,29889541.2,-1.742908415E-05,-818856.375
36.98,23163.5508,29889678.3,-6.117094267E-05,-1487342.01
36.99,93667.718,29889806.6,-1.101408549E-04,-2173020.64
37,144056.824,29889926.4,-1.590017189E-04,-2848084.74
37.01,184521.571,29890037.9,-2.065308286E-04,-3535191.66
37.02,218241.761,29890142,-2.504915997E-04,-4239807.67
37.03,153104.154,29890241.6,-1.974641401E-04,-4016912.1
37.04,308586.543,29890335.7,-3.361110053E-04,-5821097.12
37.05,288556.765,29890425.9,-3.323078732E-04,-6222264.96
37.06,257078.227,29890514.8,-3.071607513E-04,-6451719.01
37.07,167443.409,29890604.9,-2.127821092E-04,-5962623.94
37.08,175135.864,29890698.2,-1.837567097E-04,-6193322.75
37.09,779.889439,29890798.5,3.877971024E-06,-4581840.83
37.1,21253.186,29890901,5.09918246E-05,-4473136.89
37.11,8795.71505,29890997.7,1.154232374E-04,-4051688.58
37.12,15347.0244,29891088.9,1.548571443E-04,-3805192.77
37.13,52044.6439,29891169,1.603057502E-04,-3868567.45
37.14,57213.0948,29891241.2,1.768328455E-04,-3710919.56
37.15,-39236.1129,29891310.4,2.645266313E-04,-2550661.86
37.16,2498.24824,29891371.3,2.577875463E-04,-2534520.42
37.17,-115765.501,29891429.5,3.562812652E-04,-1017758.21
37.18,-123270.925,29891484.5,3.841343261E-04,-344109.21
37.19,-25813.8278,29891529.8,3.321595221E-04,-708196.458
37.2,-10583.2488,29891578.3,3.144931892E-04,-532956.865
37.21,112499.192,29891631.2,2.177020873E-04,-1512463.99
37.22,96921.295,29891694.4,1.949085749E-04,-1422358.14
37.23,239353.055,29891765.6,7.499421341E-05,-2907151.63
37.24,90047.5736,29891849.3,1.243199516E-04,-1817348.99
37.25,54027.9538,29891942.4,1.276236218E-04,-1509413.62
37.26,68327.9657,29892039.3,1.105293008E-04,-1587955.05
37.27,93298.4964,29892145.1,8.613251996E-05,-1832938.86
37.28,-23392.8766,29892260.2,1.402507808E-04,-728362.486
37.29,38021.6522,29892378.4,1.091860045E-04,-1122916.83
37.3,56454.2183,29892497.2,9.484966376E-05,-1235573.01
37.31,13653.1831,29892618,1.098388865E-04,-809023.869
37.32,15621.0798,29892735,1.064879313E-04,-723620.305
37.33,-135086.121,29892847.2,1.81539578E-04,886929.035
37.34,-19582.4551,29892947.5,1.360642862E-04,189362.248
37.35,-49271.3086,29893036,1.483615414E-04,657501.786
37.36,-14819.1964,29893113,1.283598348E-04,511076.795
37.37,-21249.7373,29893175.4,1.237851218E-04,691639.091
37.38,-41100.9108,29893222.6,1.249458016E-04,999687.983
37.39,38684.1755,29893252.2,8.005771954E-05,348597.864
37.4,8076.42279,29893265.4,7.840287498E-05,591309.627
37.41,-21253.0924,29893261.1,7.948144324E-05,877824.078
37.42,-88701.5424,29893237.6,1.029183521E-04,1624759.03
37.43,-96680.4546,29893194.2,1.054278785E-04,1932358.08
37.44,-58021.1967,29893130.7,8.524348853E-05,1781772.51
37.45,-110449.637,29893048.4,1.009088142E-04,2425743.15
37.46,-38980.278,29892946.1,6.20256621E-05,1939380.52
37.47,-38190.0539,29892824.8,4.698288036E-05,1976254.32
37.48,-53414.8553,29892683.8,3.800568922E-05,2144276.09
37.49,9107.24498,29892523.5,-6.152980296E-06,1567901.52
37.5,18180.4499,29892344.1,-3.172154261E-05,1360401.16
37.51,67035.8115,29892145.7,-7.695263635E-05,715901.598
37.52,126362.038,29891928.8,-1.306514254E-04,-152913.416
37.53,26688.3199,29891690.7,-1.081652151E-04,422468.878
37.54,18761.2257,29891432.8,-1.139417632E-04,335882.635
37.55,-29823.0148,29891156.8,-9.296689214E-05,700981.409
37.56,-75352.2797,29890862.4,-6.5587084E-05,1151956.85
37.57,-108151.419,29890549.9,-3.796629532E-05,1599071.46
37.58,-88237.9357,29890218.4,-3.567554315E-05,1598466.86
37.59,-131429.496,29889866.1,-4.503750512E-06,2176121.81
37.6,-23938.6786,29889494,-5.387413942E-05,1339616.22
37.61,-8637.46705,29889101.9,-6.960423019E-05,1157515.08
37.62,6844.934,29888689.8,-8.923145993E-05,914908.851
37.63,56759.8456,29888259.7,-1.289770918E-04,298828.078
37.64,75507.4388,29887812.2,-1.556785726E-04,-129847.989
37.65,121760.601,29887348.6,-1.979820254E-04,-879440.184
37.66,173118.31,29886870.3,-2.452263223E-04,-1783148.61
37.67,97858.2701,29886377,-2.170275446E-04,-1533499.98
37.68,66908.8405,29885872.2,-1.967668293E-04,-1518803.84
37.69,80199.28,29885359.4,-1.929263742E-04,-1837605.29
37.7,15037.3206,29884838.2,-1.394442182E-04,-1390981.58
37.71,9524.57394,29884309.5,-1.118357824E-04,-1365111.25
37.72,69223.9584,29883771.3,-1.246378366E-04,-1957048.58
37.73,123338.614,29883222.6,-1.450796884E-04,-2638669.27
37.74,-45683.4537,29882664.2,-3.011064649E-05,-1208136.55
37.75,238.669517,29882098.7,-2.620992006E-05,-1491415.11
37.76,-43888.0585,29881526.8,2.790795011E-05,-954776.491
37.77,35857.8107,29880947.8,2.587736654E-06,-1569943.91
37.78,16958.043,29880362.2,2.584682725E-05,-1380018.46
37.79,-1431.0702,29879772.3,4.837837816E-05,-1157364.67
37.8,-7163.02816,29879179.1,6.432899827E-05,-999824.595
37.81,2876.41894,29878584.5,6.831341019E-05,-986324.85
37.82,50651.1379,29877989.8,4.37691997E-05,-1378497.44
37.83,-30154.396,29877398.1,9.234141595E-05,-602248.864
37.84,-7054.65155,29876810.1,8.531141597E-05,-668410.806
37.85,-24393.4938,29876227,9.906153416E-05,-375830.855
37.86,84099.7291,29875650,3.442387922E-05,-1319525.61
37.87,3985.24912,29875081.9,6.932742331E-05,-642105.421
37.88,6720.12129,29874523.4,6.455364881E-05,-608550.352
37.89,35920.7736,29873973.6,4.506401688E-05,-828477.831
37.9,96297.2138,29873434.4,3.409489538E-06,-1449645.62
37.91,128473.126,29872906.2,-2.841912545E-05,-1942691.05
37.92,77031.5861,29872389.6,-1.576750236E-05,-1677302.65
37.93,56158.1386,29871883.8,-1.116221435E-05,-1579342.69
37.94,-4248.36011,29871389.3,1.762814242E-05,-1017976.91
37.95,65854.2307,29870904.5,-1.299270954E-05,-1614873.39
37.96,13580.4539,29870429.5,8.50630155E-06,-1154296.15
37.97,-40359.9093,29869963.8,3.392527782E-05,-556740.886
37.98,-26802.8648,29869504.2,3.30008008E-05,-485841.454
37.99,-105599.746,29869050.9,6.818044581E-05,472420.159
38,-209680.656,29868602.6,1.159120692E-04,1870075.31
38.01,-106325.416,29868154.4,8.776249572E-05,1446009.35
38.02,-189257.448,29867708,1.181238412E-04,2612153.76
38.03,-300708.892,29867263.8,1.588867601E-04,4231094.2
38.04,-251392.76,29866817.2,1.508680717E-04,4513202.01
38.05,-197708.766,29866371,1.373771825E-04,4591743.43
