130,-51938.140791,132591.733417,-271518.212541,291768.22631,-79829.0205236,-178642.563151,50386.4790158,49709.670994,-239104.41553,-158023.538396,54574.2908479,181176.426469
131,217676.174291,-3191.96613635,-166663.668817,125057.992359,-56726.3268072,-83699.8351722,36791.8685311,234929.67038,-81556.5401796,-270943.495976,300487.259712,91113.4304074
132,165996.395025,-206414.223828,-59084.2972605,28435.8550682,-22703.1193352,-147722.028506,-1871.40192948,87175.4601139,-35334.2243175,-70206.9931615,165292.060139,156245.737299
133,132368.536393,-163721.703762,96095.2831189,37567.4599856,-199976.720463,-64714.7424696,75135.3881985,131508.98993,-24510.6718904,107220.944016,-31774.0669854,86868.5575164
134,133039.006806,-215330.24771,158050.872517,-81345.4387026,-171110.18635,109931.906475,105560.983798,171658.171627,-103118.734623,-42230.7069603,30609.1420106,176019.57054
135,48812.057324,7830.12967813,106060.92935,-101499.111019,-214810.912611,32984.4165047,450592.94305,358174.108914,-249081.289446,154396.240285,119223.585354,198927.053413
136,-118506.227648,-5882.44172522,170511.673331,196663.92279,-193376.610636,23689.1509233,302098.889616,207592.975043,-133609.171958,-31392.5802425,239405.560074,137741.295579
137,-88231.9985221,127064.432422,226645.702194,106261.121514,-218610.898866,4689.25830299,17443.2243379,114926.380987,-136243.247456,119265.198065,160857.702095,82869.0901404
138,-319622.382658,213816.868817,233310.029594,-191759.399596,-258906.949249,99448.555516,-99639.4548348,34257.5396907,-165972.964398,23729.8947325,262585.837994,180900.142817
139,-261306.202395,255245.509967,249564.673536,-108462.531251,-343136.58761,22000.8839113,-190444.05744,-76439.7367479,-48627.5101412,49874.2720661,125101.785174,-29845.6040661
140,-225478.838994,161096.377627,155490.740615,-102456.700537,-314996.342192,66597.5801834,-158082.520235,-107170.365538,59955.9380648,-248154.986311,90611.4044945,97977.7665032
141,-247011.714822,-59688.2749819,-4560.66539171,104075.064047,-305848.718892,13104.4753873,-142449.082747,122853.35006,-42185.6057236,-329384.462901,-7179.62331711,9787.90799448
142,-302036.028877,78731.681784,-158323.684666,52884.9600791,-202055.596481,-55122.520037,-237916.033196,60463.6500539,68957.4766174,-303013.941101,-100409.740324,-239259.905927
143,-87970.7168455,236914.616419,-53526.0381699,97466.4924904,-148179.060653,87098.2176802,-81412.8801915,129524.944735,4026.54282209,-200629.263915,85229.0980111,-63293.2068322
144,-202439.915808,264454.856667,59958.5751338,2151.29309039,-128194.114288,23100.8618589,-329869.452768,-59688.5310956,47459.3513792,-358074.65627,40000.9027786,-198326.140934
145,-200816.310022,241694.118878,265510.605085,64874.8884037,-206473.568999,-168075.975376,-89842.1141331,-35390.1480806,74110.3337879,-303842.909174,47868.9187766,-317163.394649
146,-214684.144341,42215.7365958,178855.002776,166994.141674,-195998.319362,-75529.1080321,-114162.691149,-249105.703648,46642.4123241,-173681.759753,-28836.8788348,-265054.552061
147,-106418.653438,59861.6006199,36632.7934797,187078.117247,-15961.3451451,-13419.4998401,-148826.743154,-116277.97063,79060.8859391,-145748.812059,-66285.2209417,-288233.956497
148,30344.6146515,89813.6542495,-40515.090088,243741.407755,103688.423028,-240854.620238,-1463.09798424,-177657.645762,-162299.811188,-19358.9736707,6461.42421254,11679.645643
149,-21186.4053329,111210.841729,102881.12651,-36763.1607378,1997.83146896,-169549.55627,11588.2416232,-131974.409115,-57499.6410566,180932.372417,-16988.7152538,-54056.5082478
150,190.871463408,23131.1021109,78960.7610184,-212365.489232,94050.834277,5653.51301954,-190286.650042,-119710.020609,-100216.811919,-68793.9633995,109208.782478,-195317.78867
151,-76739.5193626,67210.0821493,-65207.074231,-48281.7066672,107880.076383,-119099.392367,-97667.3851002,64553.8700399,-91514.1842573,41853.7951554,143324.568314,-130799.309649
152,-225920.478438,-7095.53450973,8099.58347151,-107164.243715,246618.915775,-85571.1220081,23277.9486735,60151.3405086,-54429.2956728,148393.244964,-68725.8922831,-121187.334858
153,23937.99459,37014.5458317,92882.3217208,-97439.5779398,197988.61283,-51929.9848517,-91308.2940285,-158341.175643,-164011.877974,82177.5422991,-24597.9260027,-207366.180293
154,-138157.193327,-1493.64298197,-22752.4860551,189973.811033,170978.765462,-63767.8029537,-237495.687971,1554.56492579,-84053.2244472,-19682.3154927,-215832.111375,118383.931848
155,-262631.342203,-227113.186006,208032.665273,171108.448068,179100.697703,47460.6062618,-189140.629635,86223.9867713,-60233.3532213,66899.077559,-94173.8371937,-10121.4970255
156,-134717.138433,-212851.813616,314388.060815,152166.804267,306063.341052,56523.8203535,-84311.1458807,-137263.97945,-251949.088695,-53370.3147203,-219872.023323,-97944.0473441
157,-17484.7968199,-240351.973669,326904.986007,344755.702843,222817.392907,-87595.0785865,-306285.89322,-203926.667963,-167148.818624,-68111.3345877,-48529.1833314,97858.1755506
158,21131.0632404,-2265.49479146,323594.137582,210948.438402,212390.294374,13249.7146119,-419409.600377,-71609.0292026,-199376.421877,51165.5623218,-171754.912054,20941.9479224
159,87452.5659444,74613.757056,80509.9744979,61053.9542318,208317.513914,-73863.9478633,-36606.5832601,-44182.9147806,-190028.218265,68977.3000903,-369958.095506,-83739.9676618
160,44987.510766,-104925.884231,49310.04407,76489.9684304,275434.439293,-55351.3542772,-137297.233102,-28829.9930232,-91021.6896956,23302.0783427,-383439.109355,-291382.701822
161,205970.266133,19180.7478714,28463.6633336,98573.2564182,194985.890605,13268.9436007,177497.671188,156406.177403,-56470.0801849,184882.904173,-214700.415709,-151605.367821
162,264529.009108,77942.2368106,3482.78097955,-19295.0656479,130885.584566,-63176.4901352,-110180.085513,44904.7726679,-73645.0925737,134469.978919,-291267.213118,-127824.613479
163,82611.248279,-55531.0681996,-205093.375652,-262530.783854,1412.6874723,-106809.060488,-1686.49739832,-87453.3813126,-67940.1190855,167396.504365,-135384.210085,-82069.098461
164,198342.002435,-63547.3974489,-105848.967547,-154440.979162,-10396.4782142,-151312.805187,-30635.3020017,22413.9464458,116837.363892,230919.785736,-71357.4585901,-289964.545999
