time,fy_node_1,fy_node_23,fy_node_43,fy_node_61,fy_node_132,fy_node_114,fy_node_94,fy_node_72
873,10105.0711354,43547.2447917,423327.48574,152814.853262,332108.989704,-169522.983367,140930.736871,-181848.653048
874,-2161.19927635,137704.918401,349317.295182,186432.417597,291596.60993,-18939.4229715,6581.86802819,-144842.760451
875,-79480.0669351,37176.340365,350965.712778,191717.173216,240198.828584,-87414.4530466,134909.781657,-362420.870495
876,-64260.9474691,38485.9757037,394882.36977,114232.305519,254646.982395,-332389.616121,202637.322823,-594534.634258
877,-151114.03147,89608.6738015,528328.061318,-137461.462464,33565.1327108,-427200.251631,216454.8639,-663196.860657
878,-180235.080051,235363.276972,127851.734447,-33037.9919275,25334.6223888,-345049.292772,105129.352212,-481684.032026
879,-280564.419261,147419.774339,-41221.8317957,-71885.4942301,114588.338516,-211538.051128,8193.6413609,-283664.558416
880,10291.7842255,246098.338326,49373.8826515,-1944.13624379,-137797.865782,-180291.169771,194163.572556,-268947.536479
881,-92447.2010403,288071.35548,-40524.2414766,27922.6843393,-92022.1850473,-248007.647588,111053.337803,-14328.9665314
882,-225609.477821,381274.607534,-145393.559426,235475.381634,-70125.1280271,-176281.516023,10975.9363391,-185421.392459
883,-29451.625598,161050.835058,-121938.216457,167520.101369,-115347.103979,-489389.480232,81089.407327,-18647.6019661
884,7387.65401718,66711.3549832,-257577.761098,388342.9641,-58646.5464651,-467583.313601,19395.5934828,-50318.878537
885,-158113.557997,174540.706018,-295256.113145,383363.557386,3599.37214821,-401073.845084,-150273.527301,-85210.6584366
886,-322301.881803,112192.545072,-413833.204742,343208.526415,44168.35848,-308357.697999,-205337.605876,21454.3703807
887,-228036.103078,-80645.2916351,-265499.45641,526769.196087,74010.13911,-137179.650248,-2330.01217382,14878.773986
888,-374131.337097,127978.454299,-68346.7217122,369366.810762,-39466.6192425,-404179.622023,145071.553713,99877.5845065
889,-221012.268771,41745.7695743,-50569.5570755,197172.859416,-104787.792027,-197490.910343,106187.633185,38129.4705075
890,-299170.265706,189125.204125,93595.600874,276500.008871,-159200.837229,101494.383911,47749.5446246,1990.79098907
891,-235230.71519,386477.805707,10513.4566483,275693.632885,-251773.98007,-109010.259442,124613.431841,-21931.5074574
892,-220710.571106,394163.167874,-1020.63783214,98063.8873004,-377604.749142,-66227.4604222,300947.856898,182665.96252
893,-162995.035554,524405.596582,82428.7496568,-83571.7984518,-411628.843293,203232.185529,286227.403178,124376.562523
894,-168535.404802,335268.55327,66939.7172977,63053.8702947,-406685.418682,217053.374785,-87211.2675586,187368.11345
895,22545.7829831,249881.727816,-60108.7005167,24353.7223242,-207276.706942,214232.307571,-1227.81201608,200177.769975
896,-55530.8249007,223123.426324,-29403.8874974,-104086.010516,-396149.649782,42834.3137775,-26033.4282287,207546.54263
897,116407.390927,440565.161639,-99053.2970203,-200100.845453,-313748.05814,96663.6645416,89536.5246794,290529.460289
898,122182.750302,508744.373145,-102267.964701,-140889.309,-226610.707764,-37023.0527969,84279.7276428,340902.123123
899,128387.801702,302862.802476,-50737.8229756,-33852.7940396,-240855.935866,-147294.747254,139844.025321,446063.028747
900,-31694.6976149,302960.893072,82410.6751622,-217216.758112,27473.7747785,-248624.483607,121312.15909,265366.174968
901,-6252.05249438,103128.003891,-117370.436426,-31153.4840451,-171819.457599,-261957.342752,147522.146275,377429.905222
902,-58629.9478114,115409.235516,-197085.597678,36859.1750329,-189536.463408,-667917.407525,183514.730474,371401.232901
903,-235478.203774,195023.714666,-28251.5165437,-53519.3760236,70250.4355376,-468541.534021,122701.140332,193546.170155
904,-315606.417697,23465.4291671,-153565.098984,-220710.762684,-132478.172558,-419704.820593,134323.582494,114514.08699
905,-350396.633033,91619.3904987,-232125.162953,-196728.109603,-284019.004521,-390546.159936,-19190.9940494,-97186.6522984
906,-357071.934157,70590.8179993,-179920.052816,-107476.483025,-97127.1791004,-383037.401909,100780.420562,-118770.674361
907,-327766.773287,99639.9941685,-395844.565153,-300215.301845,-70812.695863,-302030.067777,52844.5622926,-114104.060918
908,-382749.231932,-48308.0254267,-309016.757252,-439734.443871,-24537.027598,-222678.314394,-14045.995822,-81121.0952383
909,-314590.036008,-162097.233669,-273383.98659,-274040.359466,51026.8595854,-270379.327941,-35221.1605603,57126.4867312
910,-456655.591367,-279695.500253,-241123.400533,-156512.190877,-38583.6946618,-233966.767938,-89941.6104758,-3089.49319049
911,-531454.440037,-291793.031572,-364750.954614,-221346.853871,7237.15421559,-255329.127706,-137005.667674,-15465.2787897
912,-519271.150342,-42508.7192922,-281797.575399,-301350.256028,78425.8738927,-141302.344587,-288200.624732,130610.174232
913,-687086.846751,-3708.44440723,-278906.551299,-364897.628662,198680.492191,-102644.399748,-151554.93189,-72339.3174312
914,-291412.054946,-97306.0421196,-110715.585542,-421871.645572,415991.219466,-46558.9997314,-6694.64601195,-91352.7003339
915,16732.6322562,-119142.758563,-29771.1086906,-324415.145929,367701.412961,-123919.596565,52410.3734262,-264394.544932
916,-85274.921086,-170447.151339,182203.651683,4331.83293592,216614.220403,-156101.151386,-57118.6727307,-333073.599462
917,108875.631979,-313626.562403,155107.566689,61109.7442005,135363.941754,145502.794859,-276111.568501,-347433.695087
918,159736.196336,-424054.420656,241368.049777,108576.336839,225418.090385,-45375.0065142,-262872.062834,-221140.146139
919,19259.8344192,-438549.937419,202255.290021,164826.284412,26874.6553985,6339.1134686,-191828.459445,-283440.434729
920,109741.870017,-304893.882225,72847.8955318,202483.918896,29230.3511,-223204.527248,-199352.1663,-192971.410603
921,83389.7011681,-317963.019713,-4414.64837987,26810.0368115,286722.703465,-98538.0978979,-360829.155607,-206116.378638
922,213821.241793,-328611.659718,370110.234068,-117098.717846,202509.878827,-184625.41378,-347579.121766,-217002.064306
923,434574.870208,-493279.115597,175665.223072,-92084.924521,-22513.959784,-187220.583365,-193867.352988,-175674.859397
924,284328.144735,-634662.295937,88594.0930922,-23454.2551367,-327297.807786,-87949.4873624,-29201.121635,-119695.704968
925,261123.555148,-660275.755289,141976.152364,2679.08145367,-199462.046912,-89940.1376964,-38143.8540812,-192317.393507
926,236151.524316,-512393.525902,92889.8317168,399.201514475,-70367.6821904,-222236.997437,-6844.21687607,-55835.123464
927,279861.711814,-454391.722484,67319.4502076,4074.97636074,-37632.2860022,-338728.163029,-84190.3924774,182915.427963
928,592807.189891,-504036.998164,22998.6113621,-79113.4942364,-150266.460553,-138409.012244,86944.5024279,117378.435828
929,346415.702991,-359540.293642,-25992.1589245,95770.624291,122313.402454,-199379.945663,42183.2315932,82567.9353279
930,329722.34831,-346473.585065,-172777.188103,204139.424114,19296.1628776,-193303.901376,36836.8874898,102219.906571
931,139870.217882,-329546.928864,-141812.583971,45546.841175,253986.3858,80325.5464479,389481.305441,202413.907284
932,111967.265069,-428354.436008,-123707.131609,10136.0744108,15299.7486632,-44177.458384,383245.986383,132783.338353
933,157944.131346,-105994.759651,-111588.328522,33381.4817873,37950.3036157,-11033.7568417,93178.8333662,176636.947785
934,125056.826301,-167027.645877,-53540.4191843,-119567.139492,261750.761445,10025.2162946,47718.9773056,156960.396253
935,119278.453689,-336380.040236,-258512.567304,-25719.1323083,176629.478028,-77272.5536711,-80489.0049505,-150264.846933
936,-53643.31941,-234742.75165,-162042.082231,50929.6312271,168935.30493,-150606.165245,-205624.935986,-135333.555868
937,-148365.705527,-333735.087295,-227659.110292,69575.4783745,108872.71188,-187860.200886,-270284.643686,-76899.7336798
938,-284217.084783,-19767.5468917,-6107.60432816,214118.591243,-3882.32823611,-56915.7166942,-173080.565812,130623.531663
939,-352230.1513,176488.356517,-153197.935312,211550.200676,61705.9737712,-331052.306307,-22740.7281416,96821.4673879
940,-336576.65377,227175.130903,-152269.398599,86593.1839184,-63825.4097614,-394823.179743,217054.120137,-112561.805211
941,-399737.459246,83412.8956533,-17501.8127087,-68722.8859899,-77296.088302,-170842.505927,440104.232907,-157282.432754
942,-277887.001742,-144858.649537,24409.604034,-249768.526632,-67262.6458967,-188054.864282,237077.447701,-272893.634302
943,-286859.472155,-227125.221299,-32661.1776181,-153009.275817,-272233.132739,-303779.033538,85014.6390272,-441452.25191
944,-281800.949383,-64766.2267647,-24129.201222,-63137.4022563,-324503.718513,-160495.174306,62076.2063488,-332033.927896
945,-144391.096408,-321231.906616,6588.34142471,82484.7629133,-322459.19401,-69195.3593483,-5233.77725691,-253490.041807
946,-329739.467741,-339949.506048,29563.2730901,110147.175469,-472915.39461,-64353.8408419,-150613.714487,-194908.471147
947,-282765.531318,-140538.209925,-189173.688312,32556.6604649,-372327.028123,-100314.414905,-277676.537135,126424.585043
948,-468715.132439,-321569.044577,-224355.574135,9214.54056546,-357148.693714,-142929.982521,-304431.073185,68331.303961
949,-385790.52066,-221798.297007,-134416.402512,-53830.2260237,-303968.140708,-96125.9378264,-178236.478,-16068.3601411
950,-355888.147094,-544953.835169,-176574.59255,-165809.444575,-199139.278387,-47855.8429343,62528.1257546,-108536.021224
951,-491446.992446,-450134.376008,-124689.063156,-138279.95742,-133514.665537,-57933.1494596,97913.5710933,-191235.131798
952,-372374.846341,-253473.446347,-378571.675119,-102702.941138,-276618.486652,-254498.71895,31304.3483729,-303489.52439
953,-454763.189907,-67172.1972623,-287814.756068,-60734.733633,-330059.596773,-185839.459339,12724.6256729,-274491.944838
954,-459258.017032,-196238.97782,-403391.715935,-191528.752412,-171923.530561,-310585.900673,84863.9330988,-80411.305718
955,-376601.886082,-325886.35603,-449796.629807,-259117.004598,181163.467617,2525.40520231,55975.7431834,39337.1559609
956,-397689.497726,-361129.09434,-320011.329948,18862.4870737,253825.427095,-29662.7514024,-145026.828953,-332301.829792
957,-314316.416745,-208803.361923,-498119.784937,-136643.785266,176834.766607,-235139.303459,-34230.1910176,-320221.156526
958,-74710.6971055,-122390.961841,-268104.823166,-140776.285913,36423.2275101,-237182.09986,86119.2690779,-295720.105996
959,27487.8694012,-19389.7986412,-150919.637746,-198787.635082,-283127.927102,-320588.434555,153804.891906,-123299.427645
960,-223250.095458,85653.0556952,-238233.430295,-39178.4108288,-272549.08732,-354605.538415,88234.1409207,-249047.335192
961,49304.8574869,-156114.695329,-161059.176676,-122414.757388,-116008.582984,-338410.752526,86599.8031664,-228178.746555
962,-108870.873086,-334187.732784,-218830.769925,37841.9835036,-2255.34145319,-266379.388969,-40091.0368889,-149977.787636
963,17763.4230194,-310831.928127,-261558.753055,295399.711249,-245231.527003,-337664.393993,-31603.9703461,-145439.358101
964,98048.5764949,-396878.484184,-195935.590443,167955.543248,-67630.9102592,-144316.651084,40860.2111237,81083.7145938
965,45099.4238327,-217204.248756,-166769.73787,210477.924085,-127417.903794,-121022.104995,107950.821654,-84558.8441987
966,-95742.5081795,-72041.0081928,-258113.711595,518559.977439,-94556.7288831,-233178.578208,5956.76259705,-54395.3345907
967,-128828.678913,-284349.046891,-181205.472881,181576.274578,-6779.09186101,-176898.827703,-7136.32821901,-145276.125544
968,-18691.3493013,-337105.275267,-221608.02088,-463.841690351,39789.8608153,-104656.359159,191155.712039,-235136.200075
969,94076.958173,-346235.08109,-245986.614302,-76972.320499,-17069.9105811,-82256.8539598,388473.898877,-219848.123758
970,156552.054463,-430080.541857,-269213.149969,-86392.5550442,-341508.647699,-102542.936975,14037.9411677,-88166.4964149
971,197129.405759,-497519.682986,-223642.325887,174172.259839,-282331.384585,-149763.951924,-69892.3188494,-140154.76107
972,140900.657355,-581044.234068,49698.0385953,320095.996368,-62301.759946,-337939.454821,-250358.776971,-205220.973158
973,147115.793669,-559484.860245,133792.192924,282726.057005,-43835.852942,-382990.36745,-379097.26612,-413038.266809
974,150809.63601,-533041.465184,206844.641936,374946.697191,-129626.34735,-466101.970629,-447268.58801,-216911.481157
975,38126.1061554,-533187.898855,199900.286764,419603.940467,-235702.926471,-184296.294212,-437714.397537,-208812.008286
976,-124925.377021,-382258.888592,168523.641548,285141.417282,-439698.1593,-144989.877599,-338623.42284,51642.5265226
977,-84138.5212155,-493609.181204,328312.03382,297681.323214,-659131.073295,-366214.881014,-487954.530179,153176.043203
978,-93595.1911965,-307618.879648,322431.545792,180860.516246,-330399.792294,-136732.673464,-267824.202356,-34390.2042591
979,-195537.276238,-296435.382631,460696.270421,-54867.4467675,-273195.612701,49726.0946681,-400215.295256,6269.41658936
980,-251666.606708,-240067.325592,189712.915241,-237449.896483,-283103.855096,325072.73821,-593551.03287,157070.76384
981,-276611.599389,-136075.279448,160380.60093,-112963.817386,-180628.098558,166330.745107,-552514.689151,44064.5212945
982,-279436.430762,-121515.624324,211950.622089,57351.942943,-40870.0960786,150019.324834,-465453.885564,146238.077191
983,-51340.0222062,-178077.122941,-58676.0002471,55976.977571,-123810.317874,207616.68819,-297685.3313,160351.597135
984,-18413.9309246,-47974.3178164,-95669.9805208,40797.1080338,-194018.376085,133308.720594,-405420.901566,308893.211392
985,-256168.489555,-152220.754604,17540.7192538,141523.418568,-106924.317055,359823.578637,-362595.489153,268276.858291
986,-141946.670884,-77137.4768191,-6087.09328116,-21477.9476011,-204590.639594,275354.381527,-446272.00481,186572.674221
987,-195648.075159,13383.4173946,-122915.877415,-158427.887536,-136227.631892,325864.432764,-391554.487131,119281.911469
988,-49429.6105135,-84978.9628265,-78282.3466853,-331297.666212,-14062.0012624,318898.295059,-305510.565528,203991.83696
989,9304.87173578,115986.22659,122570.019994,-224340.563414,-204334.301022,467130.64171,-218264.695115,198214.327137
990,-69132.4425476,41370.7555035,45643.4002518,-181496.843793,-130011.240619,522016.518122,-68365.151403,112515.254433
991,-173194.468721,67412.2252311,-164325.79413,29218.651976,-95223.4335516,171425.213265,-237091.494616,-145906.667739
992,-178672.468708,135193.946189,-364929.87142,-8973.32467154,55916.4335281,40074.2137701,-297200.715131,-235897.236693
993,-140022.585865,-12671.6599174,-66268.0668961,-175268.492962,-120834.476395,-114681.186326,-221136.158828,-24719.1863735
994,-95789.4131015,-222289.244231,-4037.93616982,-212522.013753,-221290.545418,-256145.130704,-208306.434767,-16520.7335991
995,-36489.8373552,-97988.3839481,82531.8576493,-169916.097835,-458808.416464,-158567.385907,-272893.795038,-70603.2422077
996,-70802.3794229,9581.8824941,-22726.1974044,-210991.912588,-382672.15054,-49770.4107498,-354136.395939,-396122.792584
997,-161116.176665,275751.753501,142211.357159,-290136.052477,-460141.934111,-117361.615779,-415391.470509,-407865.754629
998,-90297.0951371,228214.612583,82753.0202333,-318054.415199,-274395.002907,85245.4011012,-279512.45726,-470065.37097
999,-184694.769112,-53399.6552869,12146.8266182,-457923.162985,-458848.533147,324469.229324,-200038.908089,-632904.783315
1000,-314088.091753,-54625.4513252,-141681.379818,-476645.176811,-534887.352925,144406.275493,-59813.3467626,-666513.540353
1001,-317491.914762,-159113.986907,-209279.843465,-544256.083127,-452601.735898,228263.945181,33779.3690311,-482607.570021
